dat_hr,n,flow_mean,flow_sd,flow_median,speed_mean,speed_sd,speed_median
26-05-18 07:00,920,4381.563999999999,2705.741,3708,368.745,148.22999999999996,325.985
26-05-18 08:00,910,5950.197999999999,3719.845,5082,364.5210000000001,145.73100000000002,322.48499999999996
26-05-18 09:00,926,7214.59,4169.425,6318,360.84100000000007,146.894,317.385
26-05-18 10:00,930,7805.0790000000015,4326.5779999999995,6930,357.134,147.284,310.51
26-05-18 11:00,890,7759.082999999999,4367.237,6948,352.35900000000004,147.94499999999996,307.78499999999997
26-05-18 12:00,863,8172.12,4827.205,7254,353.067,150.46499999999997,307.02
26-05-18 13:00,881,6810.771,3990.399,6090,359.497,154.305,312.89500000000004
26-05-18 14:00,874,6883.2660000000005,4202.624,6030,359.98699999999997,149.92200000000003,314.96
26-05-18 15:00,851,7656.3510000000015,4524.4259999999995,6798,355.622,151.765,309.54499999999996
26-05-18 16:00,864,8023.933,4736.034,7038,353.9789999999999,147.585,309.38
26-05-18 17:00,863,8480.327000000001,5058.483,7494,350.62499999999994,142.73000000000002,311.57
26-05-18 18:00,869,8462.842,5584.956,7128,343.42400000000004,136.7,307.70000000000005
26-05-18 19:00,835,8816.744,5979.515,7542,342.56199999999995,135.48899999999998,308.445
26-05-18 20:00,1026,6708.667,4449.6900000000005,5916,353.12300000000005,143.77200000000002,310.715
26-05-18 21:00,1035,4024.1650000000004,2709.181,3582,366.653,148.743,327.145
26-05-18 22:00,1056,3810.6959999999995,2429.516,3492,366.561,149.334,325.0
26-05-18 23:00,970,4486.490000000001,2742.4579999999996,4248,332.00899999999996,135.89700000000002,292.70000000000005
26-06-18 00:00,1015,1908.008,1356.358,1596,383.37999999999994,153.071,340.035
26-06-18 01:00,1048,872.622,689.8130000000001,738,371.0570000000001,154.55399999999997,320.92
26-06-18 02:00,923,575.711,608.71,432,376.802,158.462,325.465
26-06-18 03:00,819,453.083,423.85299999999995,348,390.365,172.13099999999997,332.055
26-06-18 04:00,917,637.488,570.189,474,381.07399999999996,161.176,325.265
26-06-18 05:00,1060,1750.2850000000003,1499.9060000000002,1242,365.92600000000004,150.97,316.06
26-06-18 06:00,1059,3605.561,2805.433,2976,359.285,145.065,312.27
26-06-18 07:00,952,8901.043,6250.091,7326,327.48699999999997,123.963,294.46
26-06-18 08:00,904,11104.351999999999,6503.386000000001,9876,299.105,117.888,277.03499999999997
26-06-18 09:00,930,9334.895,5552.407,8682,326.73,125.04700000000001,292.27
26-06-18 10:00,969,7930.447,4554.926,7488,341.83000000000004,132.906,301.38500000000005
26-06-18 11:00,967,7554.178,4017.529,7248,347.75899999999996,140.051,304.53999999999996
26-06-18 12:00,973,7656.429000000001,4205.683000000001,7014,346.72999999999996,146.179,296.10499999999996
26-06-18 13:00,969,7050.005,4127.742,6450,354.512,147.781,305.8999999999999
26-06-18 14:00,967,7876.012,4781.344000000001,7188,348.184,141.898,303.04499999999996
26-06-18 15:00,956,8092.79,4520.438,7758,346.848,145.681,301.10499999999996
26-06-18 16:00,939,8643.044,4733.976,7932,344.17100000000005,144.90099999999998,302.75000000000006
26-06-18 17:00,916,10271.063,6045.304000000001,9312,317.11799999999994,127.174,287.57500000000005
26-06-18 18:00,913,10558.518999999998,6311.759999999999,9498,311.327,127.30799999999999,286.34000000000003
26-06-18 19:00,965,9437.397,5669.919999999999,8514,330.57099999999997,139.80700000000002,293.965
26-06-18 20:00,1151,6220.949999999999,3737.322,5664,353.53999999999996,151.692,303.725
26-06-18 21:00,1136,3996.063,2436.598,3579,366.528,153.22299999999998,325.475
26-06-18 22:00,1134,3893.993,2503.961,3438,366.68,150.079,326.63
26-06-18 23:00,1052,2967.7509999999997,1712.642,2748,334.178,137.695,299.81
26-07-18 00:00,1025,2494.2359999999994,1589.4580000000003,2265,384.639,148.944,353.87
26-07-18 01:00,967,1057.1960000000001,740.3530000000002,894,323.368,117.906,295.295
26-07-18 02:00,1071,689.9999999999999,485.25900000000007,588,386.07199999999995,166.471,330.965
26-07-18 03:00,917,532.026,370.14399999999995,444,398.37699999999995,166.68200000000002,349.89500000000004
26-07-18 04:00,925,624.3770000000001,460.885,513,393.82199999999995,150.99800000000005,360.31000000000006
26-07-18 05:00,1117,1654.2990000000004,1435.2730000000001,1218,368.977,149.19699999999997,329.16
26-07-18 06:00,1132,3332.2610000000004,2473.7259999999997,2790,364.13800000000003,143.295,327.175
26-07-18 07:00,1001,8356.161,5696.922,7182,334.898,128.56900000000002,301.84000000000003
26-07-18 08:00,935,10292.749999999998,6228.097000000001,9090,310.977,122.656,285.95000000000005
26-07-18 09:00,979,8499.946,5145.9310000000005,7716,341.509,136.82,308.505
26-07-18 10:00,951,7505.123999999999,4419.0560000000005,7110,345.88,139.2,309.485
26-07-18 11:00,997,7140.942999999999,4038.623,6588,348.24399999999997,140.571,311.525
26-07-18 12:00,991,7075.108999999999,3927.509,6540,352.1359999999999,147.475,314.035
26-07-18 13:00,988,6608.823,3836.8599999999997,6054,355.2049999999999,146.762,313.84
26-07-18 14:00,952,7475.392,4311.373,6906,348.93500000000006,140.95999999999998,310.63
26-07-18 15:00,904,7655.587999999999,4156.612,7116,352.77099999999996,148.36899999999997,312.04999999999995
26-07-18 16:00,893,8299.517,4674.950000000001,7638,351.73799999999994,149.06100000000004,311.43999999999994
26-07-18 17:00,894,10330.74,6257.728999999999,9072,327.03900000000004,130.31500000000003,298.675
26-07-18 18:00,938,10527.658,6616.995000000001,9174,307.428,118.27899999999998,288.905
26-07-18 19:00,924,9357.064,5673.5419999999995,8310,331.81300000000005,133.794,301.92500000000007
26-07-18 20:00,1099,6645.064,4031.301,6078,348.13,143.664,304.98
26-07-18 21:00,1112,4165.344,2500.699,3834,363.485,147.28799999999998,322.64
26-07-18 22:00,1097,3724.4839999999995,2426.214,3345,368.324,150.28199999999998,329.43499999999995
26-07-18 23:00,1002,2977.6960000000004,1739.1139999999998,2886,335.22200000000004,143.14000000000001,298.26500000000004
26-08-18 00:00,581,2791.774,2091.002,2310,326.031,123.619,297.9200000000001
26-08-18 06:00,356,823.1170000000001,580.859,702,251.501,94.715,222.21
26-08-18 07:00,628,1313.019,854.633,1158,376.443,144.09199999999998,333.99999999999994
26-08-18 08:00,645,2097.839,1283.79,1896,379.21900000000005,144.823,339.95
26-08-18 09:00,614,3419.749,2166.521,3018,373.015,135.833,335.28000000000003
26-08-18 10:00,621,4243.599,2818.433,3474,358.798,128.772,329.72
26-08-18 11:00,637,4362.083,2964.4349999999995,3690,349.668,122.684,322.255
26-08-18 12:00,588,4206.372999999999,3030.2690000000002,3510,365.173,128.754,336.92499999999995
26-08-18 13:00,656,3179.1929999999998,2317.07,2760,376.584,134.917,336.155
26-08-18 14:00,604,3459.4230000000002,2590.8399999999997,2994,371.702,132.69400000000002,337.24499999999995
26-08-18 15:00,599,4136.406,3383.251,3414,368.28200000000004,131.761,333.86000000000007
26-08-18 16:00,594,4745.315,4166.634999999999,3888,360.19700000000006,124.71,325.835
26-08-18 17:00,538,6256.92,4739.942,5478,379.927,124.96499999999997,361.225
26-08-18 18:00,589,5724.946,4744.790999999999,4800,352.676,119.37800000000001,322.67999999999995
26-08-18 19:00,47,521.617,378.67900000000003,480,29.625,9.724,27.82
26-08-18 20:00,64,388.68800000000005,326.928,306,29.8,9.478,27.7
26-09-18 00:00,1082,1676.6849999999997,1068.7510000000002,1428,378.2560000000001,142.964,347.84999999999997
26-09-18 01:00,1054,815.4569999999999,552.217,726,354.354,141.28799999999998,320.805
26-09-18 02:00,1019,469.385,318.368,387,367.47400000000005,148.152,327.2
26-09-18 03:00,884,378.706,286.084,288,371.28200000000004,155.64000000000001,327.055
26-09-18 04:00,969,544.7629999999999,466.947,417,370.73100000000005,147.77499999999998,330.78
26-09-18 05:00,1046,1518.015,1316.9509999999998,1140,357.264,138.91099999999997,321.885
26-09-18 06:00,1030,3455.598,2725.296,2802,353.072,131.094,322.38
26-09-18 07:00,1017,9630.213,6367.1849999999995,7830,306.78599999999994,113.621,288.33
26-09-18 08:00,1009,11460.18,6725.895000000001,9786,284.9069999999999,107.11699999999999,273.825
26-09-18 09:00,1037,9234.912,5716.0689999999995,8184,316.387,119.079,289.755
26-09-18 10:00,1013,8146.775,4707.863,7356,329.49499999999995,124.554,301.1
26-09-18 11:00,1022,7812.669,4317.166,7050,332.217,127.61299999999999,301.995
26-09-18 12:00,1026,8105.32,4648.593,7182,334.02599999999995,130.579,307.56999999999994
26-09-18 13:00,1036,7830.182000000001,4630.469999999999,6984,337.09900000000005,131.77,309.885
26-09-18 14:00,1032,8647.798,5331.490000000001,7650,330.69200000000006,125.18300000000002,305.00000000000006
26-09-18 15:00,1013,8997.044,5193.158,8274,330.589,130.034,304.7149999999999
26-09-18 16:00,1039,9669.537000000002,5616.658,8670,319.803,124.805,294.075
26-09-18 17:00,1019,10863.183999999997,6519.403999999999,9606,299.517,112.402,283.61999999999995
26-09-18 18:00,1015,11004.075,6622.302,9600,291.48,108.322,279.48
26-09-18 19:00,1032,10030.997,6274.63,8616,309.32899999999995,120.499,288.65999999999997
26-09-18 20:00,1172,6731.822,4347.523,5904,336.88,131.534,307.65500000000003
26-09-18 21:00,1179,3575.07,2243.975,3096,355.331,137.966,321.54
26-09-18 22:00,1202,3369.131,2229.0989999999997,2904,356.82200000000006,138.423,323.44
26-09-18 23:00,1091,3517.7429999999995,2052.689,3228,326.99499999999995,131.294,294.96999999999997
26-10-18 00:00,1047,2137.433,1361.0929999999998,1863,387.3850000000001,156.932,350.81500000000005
26-10-18 01:00,1103,1015.0069999999998,688.1920000000002,855,368.3190000000001,157.066,327.205
26-10-18 02:00,1025,582.3950000000001,381.325,456,372.71,161.00400000000002,326.79499999999996
26-10-18 03:00,986,425.42,297.665,330,374.121,167.245,329.185
26-10-18 04:00,1024,593.4040000000001,410.405,468,371.5319999999999,151.998,328.1
26-10-18 05:00,1026,1586.1580000000001,1356.1019999999999,1176,361.43899999999996,151.43800000000002,321.935
26-10-18 06:00,1048,3676.1559999999995,2753.7739999999994,2916,357.90899999999993,142.283,322.12999999999994
26-10-18 07:00,966,9847.546999999999,6426.482999999999,8004,310.479,117.417,289.2
26-10-18 08:00,986,11762.770999999999,6906.500999999999,10176,282.27299999999997,109.565,265.485
26-10-18 09:00,1026,9663.758,5668.7609999999995,8598,314.42999999999995,124.28399999999999,282.91999999999996
26-10-18 10:00,951,8692.436,4761.613,8160,340.795,137.66599999999997,302.825
26-10-18 11:00,969,8591.154,4374.771,8088,340.7730000000001,140.16000000000003,301.63
26-10-18 12:00,1057,8938.468,4793.355,8034,335.923,140.115,307.005
26-10-18 13:00,1050,8828.284,4875.178999999999,7926,334.672,136.03500000000003,303.02500000000003
26-10-18 14:00,1040,9481.303,5343.5380000000005,8622,325.822,131.17199999999997,294.01500000000004
26-10-18 15:00,1016,9428.441,5099.816999999999,8532,330.52199999999993,137.33,295.77
26-10-18 16:00,1037,10304.919,5698.228999999999,9126,321.164,130.56900000000002,294.77500000000003
26-10-18 17:00,1000,11375.609999999999,6573.866999999999,10236,297.31399999999996,116.49900000000001,279.225
26-10-18 18:00,942,12026.556,6802.821,10668,298.665,118.065,285.0
26-10-18 19:00,1030,10564.057,6329.471999999998,9510,306.369,122.80600000000001,282.60499999999996
26-10-18 20:00,1128,8150.893999999999,5321.718,7122,348.09499999999997,140.043,316.07500000000005
26-10-18 21:00,1223,4595.586,2949.8660000000004,4104,355.46299999999997,144.643,319.51
26-10-18 22:00,1229,4171.68,2799.496,3756,355.925,142.899,319.8500000000001
26-10-18 23:00,1029,3557.456,2155.939,3330,343.953,143.51500000000001,318.67
26-11-18 00:00,994,1620.064,1086.943,1392,388.47600000000006,154.486,349.04999999999995
26-11-18 01:00,981,750.654,541.0609999999999,618,372.33599999999996,154.82600000000002,329.725
26-11-18 02:00,924,476.218,321.083,420,379.65700000000004,160.89299999999997,333.21000000000004
26-11-18 03:00,822,410.4320000000001,270.406,324,384.355,161.102,340.24
26-11-18 04:00,945,579.1320000000001,415.71000000000004,450,377.884,154.90599999999998,338.88
26-11-18 05:00,984,1689.7690000000002,1499.334,1182,367.155,147.314,326.14
26-11-18 06:00,982,3533.507,2626.1960000000004,2874,362.5,139.381,327.705
26-11-18 07:00,923,9957.708,6233.9310000000005,8058,314.091,115.499,296.33
26-11-18 08:00,900,12269.083999999999,6738.807,10560,290.168,111.74600000000001,275.67999999999995
26-11-18 09:00,928,9516.841,5350.973999999999,8244,331.43,125.28999999999999,306.645
26-11-18 10:00,912,8209.463,4526.152000000001,7452,349.01099999999997,133.40300000000002,318.335
26-11-18 11:00,895,7929.689,4056.0099999999998,7308,351.6700000000001,136.60600000000002,318.28499999999997
26-11-18 12:00,914,8081.778,4243.701999999999,7236,352.219,139.22,317.935
26-11-18 13:00,934,8139.75,4580.245999999999,7188,350.245,137.10999999999999,315.35499999999996
26-11-18 14:00,945,9040.891000000001,5156.779,7890,341.82,132.47400000000002,310.51
26-11-18 15:00,534,11225.342,5650.576999999999,10038,418.75800000000004,116.144,404.7149999999999
26-11-18 16:00,747,10864.997999999998,5808.868999999999,9444,363.93199999999996,122.89999999999998,351.75999999999993
26-11-18 17:00,886,11197.430999999999,5904.679999999999,10038,303.77200000000005,121.31299999999999,285.385
26-11-18 18:00,916,11388.972000000002,6416.993,10182,300.429,119.97000000000001,282.855
26-11-18 19:00,933,9695.780999999999,5431.915,8640,332.01500000000004,131.452,305.92499999999995
26-11-18 20:00,1062,5957.148,3532.6639999999998,5292,356.46900000000005,139.381,319.46999999999997
26-11-18 21:00,1062,3605.9959999999996,2115.192,3216,368.495,145.831,330.125
26-11-18 22:00,837,3918.781,2298.322,3600,415.66499999999996,153.683,386.62
26-11-18 23:00,845,2315.9849999999997,1313.795,2100,372.398,143.675,345.835
26-12-18 00:00,971,2812.3779999999997,1791.139,2502,385.68100000000004,143.478,348.605
26-12-18 01:00,975,1434.942,938.0730000000001,1260,361.63599999999997,137.83499999999998,326.495
26-12-18 02:00,990,909.902,617.147,768,376.94200000000006,152.32000000000002,330.1
26-12-18 03:00,950,663.289,425.20699999999994,588,379.124,155.76999999999998,331.91
26-12-18 04:00,925,617.723,424.94500000000005,501,374.006,152.871,330.08000000000004
26-12-18 05:00,886,724.65,474.7059999999999,636,377.137,157.554,329.59999999999997
26-12-18 06:00,916,955.6189999999999,711.286,810,365.2850000000001,147.63,324.65000000000003
26-12-18 07:00,866,1070.379,660.7390000000001,912,366.79300000000006,141.34099999999998,329.24
26-12-18 08:00,716,1364.7910000000002,805.0140000000001,1218,348.83299999999997,138.124,311.995
26-12-18 09:00,713,2527.1929999999998,1452.5489999999998,2226,346.468,130.85600000000002,312.42499999999995
26-12-18 10:00,869,4301.523000000001,2410.674,3786,353.49099999999993,130.74,323.195
26-12-18 11:00,944,6203.716000000001,3661.389,5346,356.45099999999996,130.39899999999997,323.93499999999995
26-12-18 12:00,841,6343.956,3240.372,5682,334.853,119.39500000000001,307.175
26-12-18 13:00,928,4076.9489999999996,2355.717,3630,358.622,131.686,327.915
26-12-18 14:00,970,4303.766,2833.1319999999996,3840,359.274,131.614,327.29
26-12-18 15:00,943,5946.086,3782.6180000000004,5184,358.505,130.21,325.31
26-12-18 16:00,914,7430.750000000001,5100.6320000000005,6432,353.2,124.191,323.04999999999995
26-12-18 17:00,925,8363.762,5696.6630000000005,7296,346.69399999999996,119.707,321.785
26-12-18 18:00,888,7633.852000000001,4956.883,6672,347.496,123.27600000000001,319.865
26-12-18 19:00,869,6753.152,4266.29,6060,351.75300000000004,128.951,320.57500000000005
26-12-18 20:00,1048,4981.945000000001,3096.782,4428,355.84399999999994,133.173,325.87499999999994
26-12-18 21:00,1052,3451.313,2184.5699999999997,3108,362.69800000000004,135.541,329.57500000000005
26-12-18 22:00,1066,3328.2129999999993,2181.984,2946,362.98199999999997,136.553,329.665
26-12-18 23:00,981,2811.413,1835.283,2466,334.342,126.29100000000003,302.4750000000001
27-01-18 00:00,1082,3434.887,1855.95,3204,364.19800000000004,132.079,339.455
27-01-18 01:00,1190,1943.62,1160.2959999999998,1752,356.832,139.119,321.185
27-01-18 02:00,1208,1241.3619999999999,846.0090000000001,1029,355.8239999999999,139.888,320.03000000000003
27-01-18 03:00,1160,936.9069999999998,602.5619999999999,843,361.972,146.10399999999998,327.53499999999997
27-01-18 04:00,1159,857.642,555.126,768,354.874,137.53000000000003,319.645
27-01-18 05:00,1078,1352.3509999999999,908.021,1164,357.091,130.86800000000002,326.52000000000004
27-01-18 06:00,1041,2181.96,1506.342,1848,353.033,128.51500000000001,325.07500000000005
27-01-18 07:00,974,3588.728,2209.226,3018,351.70500000000004,129.27100000000002,319.515
27-01-18 08:00,983,5057.638,3018.0600000000004,4458,348.074,126.934,318.37500000000006
27-01-18 09:00,991,6251.450000000001,3561.246,5589,344.54999999999995,126.92599999999999,314.255
27-01-18 10:00,839,7985.803000000001,4011.433,7356,367.67800000000005,125.09100000000002,343.885
27-01-18 11:00,977,7490.868,3953.294,6876,335.263,122.82,304.33000000000004
27-01-18 12:00,913,8429.741,4659.092,7578,349.59900000000005,127.20600000000002,319.16999999999996
27-01-18 13:00,999,6530.402,3693.7990000000004,5934,340.587,126.96199999999999,309.52500000000003
27-01-18 14:00,1005,6940.226999999999,4052.5640000000003,6117,344.27000000000004,128.507,311.545
27-01-18 15:00,1013,7862.963,4530.231000000001,7017,335.65700000000004,123.803,304.17499999999995
27-01-18 16:00,1003,8035.183999999999,4691.453,7008,333.346,119.78500000000001,304.12000000000006
27-01-18 17:00,1001,8190.684000000001,4808.07,7254,332.583,118.60099999999998,307.095
27-01-18 18:00,1004,8293.463,4850.739,7404,330.55100000000004,115.786,304.35
27-01-18 19:00,1003,8704.746000000001,4915.345,7866,325.571,117.102,296.14500000000004
27-01-18 20:00,1164,6643.954,3810.365999999999,6174,338.1170000000001,123.63199999999998,308.76500000000004
27-01-18 21:00,1175,4217.938,2437.354,3885,348.20399999999995,128.37100000000004,317.65
27-01-18 22:00,1157,3842.6490000000003,2231.4249999999997,3519,352.766,133.03,319.59000000000003
27-01-18 23:00,1074,4133.716,2292.388,3867,318.47900000000004,119.44199999999998,287.8
27-02-18 00:00,1125,1486.984,987.9469999999999,1305,379.978,131.40800000000002,352.115
27-02-18 01:00,1161,712.895,510.4159999999999,600,366.771,138.537,331.345
27-02-18 02:00,1022,469.66400000000004,365.19,384,371.779,143.34099999999998,333.195
27-02-18 03:00,881,412.867,348.08,300,387.282,161.29899999999998,342.01
27-02-18 04:00,1033,591.866,467.522,450,369.49799999999993,138.762,333.935
27-02-18 05:00,1096,1592.0659999999998,1357.7920000000001,1203,358.864,131.03300000000002,329.97
27-02-18 06:00,1117,3497.8639999999996,2808.831,2832,356.189,126.27100000000002,329.96500000000003
27-02-18 07:00,1060,9959.83,6559.478999999999,8430,316.0319999999999,108.847,301.47999999999996
27-02-18 08:00,1054,12349.07,7050.826,10725,292.34299999999996,104.66999999999999,280.97499999999997
27-02-18 09:00,1086,9810.488999999998,6073.18,8586,323.53600000000006,112.44599999999998,300.10499999999996
27-02-18 10:00,1064,8498.684,4760.972,7680,339.219,117.93299999999999,313.42500000000007
27-02-18 11:00,1056,8222.233,4632.281,7434,339.56399999999996,120.42,316.22
27-02-18 12:00,1068,8394.114,4845.436000000001,7635,339.11199999999997,123.108,312.75499999999994
27-02-18 13:00,1082,8208.261,4748.8460000000005,7389,341.13700000000006,123.767,315.51500000000004
27-02-18 14:00,1078,9046.478000000001,5549.407000000001,8070,332.022,118.48599999999998,307.575
27-02-18 15:00,1061,9209.858,5186.651,8448,332.262,122.19800000000001,305.23500000000007
27-02-18 16:00,1084,10007.693,5723.865000000001,9000,328.45400000000006,121.07200000000002,306.09
27-02-18 17:00,1067,11377.588,6628.511,10140,309.152,113.53200000000001,293.28
27-02-18 18:00,1084,11471.625000000002,6716.472,10404,307.087,114.09299999999999,291.845
27-02-18 19:00,1093,10078.017999999998,5925.682000000001,8964,326.26700000000005,121.31800000000001,303.68
27-02-18 20:00,1217,6466.519,4167.452,5784,350.213,126.719,322.36999999999995
27-02-18 21:00,1225,3817.4770000000003,2409.442,3351,361.81699999999995,130.835,330.505
27-02-18 22:00,1154,3908.186,2423.6760000000004,3516,376.283,131.399,346.26
27-02-18 23:00,1155,2428.6510000000003,1527.1589999999999,2148,332.738,121.59699999999998,303.225
27-03-18 00:00,1115,1554.3620000000003,1048.091,1344,374.79099999999994,135.367,343.565
27-03-18 01:00,1137,702.3349999999998,520.1129999999999,561,363.408,136.553,329.845
27-03-18 02:00,1070,453.99499999999995,324.808,372,372.19100000000003,148.149,331.53999999999996
27-03-18 03:00,925,364.60200000000003,253.09200000000004,294,373.903,141.89700000000002,335.23
27-03-18 04:00,973,561.914,397.657,450,381.85900000000004,138.19,348.52
27-03-18 05:00,983,1656.5149999999999,1411.1000000000001,1242,368.294,133.986,342.975
27-03-18 06:00,1097,3557.638,2642.053,2844,354.8449999999999,126.306,326.18
27-03-18 07:00,880,11331.177,6587.76,9906,325.55499999999995,116.61099999999998,310.81
27-03-18 08:00,1040,12570.386000000002,6749.187000000001,11262,288.556,105.822,277.37
27-03-18 09:00,1071,10068.376,5935.789000000001,8955,316.73,113.94300000000003,288.515
27-03-18 10:00,1061,8794.28,4673.468,8034,333.952,119.292,305.395
27-03-18 11:00,1077,8463.469000000001,4412.5650000000005,7794,335.001,120.97,309.175
27-03-18 12:00,1092,8496.094,4664.5960000000005,7854,334.463,121.269,308.50500000000005
27-03-18 13:00,1109,8326.006000000001,4911.365000000001,7458,337.56800000000004,120.064,313.495
27-03-18 14:00,1015,10080.363000000001,5790.577,9027,338.508,115.05900000000001,320.99
27-03-18 15:00,1061,9652.571,5254.491999999999,8802,329.778,119.62500000000001,307.715
27-03-18 16:00,1078,10307.017,5756.712,9252,324.053,118.81699999999998,301.07
27-03-18 17:00,1056,11568.425000000001,6578.965999999999,10452,306.987,111.965,288.72999999999996
27-03-18 18:00,1078,11776.34,6652.125999999999,10710,302.07,111.88900000000002,286.66
27-03-18 19:00,931,11736.04,6780.885000000001,10425,342.819,115.161,329.925
27-03-18 20:00,1231,7168.657,4351.298000000001,6432,342.80899999999997,124.37299999999998,315.16499999999996
27-03-18 21:00,1141,4448.589,2626.0780000000004,4077,369.55899999999997,124.958,345.22
27-03-18 22:00,1233,3715.3889999999997,2396.4690000000005,3246,360.95000000000005,129.955,330.12999999999994
27-03-18 23:00,1140,2806.425,1617.7080000000003,2622,332.154,121.827,302.3
27-04-18 00:00,1112,1959.313,1204.431,1701,393.13399999999996,151.839,352.545
27-04-18 01:00,1167,982.814,657.569,858,369.51599999999996,148.779,328.84
27-04-18 02:00,1052,563.5930000000001,381.95200000000006,468,379.1450000000001,158.24699999999999,330.95
27-04-18 03:00,972,449.70399999999995,313.00199999999995,378,381.541,163.25500000000002,332.5949999999999
27-04-18 04:00,1042,596.418,434.177,507,371.308,147.073,331.085
27-04-18 05:00,1065,1596.931,1357.332,1230,364.18399999999997,146.32299999999998,327.01
27-04-18 06:00,1071,3473.2019999999998,2607.1049999999996,2898,359.308,139.35499999999996,324.01
27-04-18 07:00,1007,9128.845000000001,5947.5560000000005,7818,321.0659999999999,122.10000000000001,297.08000000000004
27-04-18 08:00,997,10872.978999999998,6306.378000000001,9534,302.097,116.66099999999999,280.075
27-04-18 09:00,1016,8804.439,4914.5689999999995,8091,325.73699999999997,123.22999999999999,296.225
27-04-18 10:00,1031,8160.33,4454.337999999999,7323,338.65,130.401,307.65000000000003
27-04-18 11:00,1027,8034.393,4102.005,7404,341.89900000000006,137.23100000000002,308.39000000000004
27-04-18 12:00,1058,8253.589,4399.003,7557,341.72200000000004,137.844,306.475
27-04-18 13:00,1074,7881.678000000001,4451.012,7137,344.293,139.131,309.135
27-04-18 14:00,1049,8618.057,4876.81,7710,341.96700000000004,136.801,309.465
27-04-18 15:00,1018,8880.164,4770.116,8058,338.22700000000003,136.79399999999998,303.55
27-04-18 16:00,1060,9424.252,5186.94,8436,332.586,133.827,302.53
27-04-18 17:00,1032,10464.66,6214.5380000000005,9252,317.0210000000001,124.34500000000001,293.04
27-04-18 18:00,1035,10481.4,6051.737999999999,9420,317.96500000000003,125.006,297.455
27-04-18 19:00,953,9792.389000000001,5453.782,8628,350.84200000000004,134.997,326.55500000000006
27-04-18 20:00,1227,6534.8640000000005,3911.2550000000006,5862,349.36299999999994,138.04700000000003,316.245
27-04-18 21:00,1150,4693.187,2945.991,4167,377.247,144.455,344.44500000000005
27-04-18 22:00,1145,4300.853,2745.13,3939,375.45399999999995,143.781,345.925
27-04-18 23:00,1150,3147.939,1901.895,2922,331.373,131.408,299.2850000000001
27-05-18 00:00,1006,4553.796,2781.3579999999997,4050,385.74699999999996,149.529,342.805
27-05-18 01:00,1075,2880.682,1866.718,2574,369.517,152.886,324.995
27-05-18 02:00,1091,1855.812,1256.163,1614,376.456,161.36999999999998,327.83500000000004
27-05-18 03:00,1070,1316.241,942.015,1122,376.33399999999995,160.037,327.835
27-05-18 04:00,1068,1050.165,673.5439999999999,945,381.721,166.07,329.245
27-05-18 05:00,987,996.8460000000001,585.415,900,381.99,162.64000000000001,330.365
27-05-18 06:00,971,1322.7889999999998,959.1910000000003,1170,377.67100000000005,163.10999999999999,326.7
27-05-18 07:00,933,1824.0519999999997,1127.6670000000001,1665,379.589,159.90099999999998,330.49000000000007
27-05-18 08:00,954,2907.848,1880.9219999999998,2538,377.9549999999999,158.841,327.93500000000006
27-05-18 09:00,904,4577.984,2771.621,4134,377.471,154.53699999999998,329.65500000000003
27-05-18 10:00,846,5931.7300000000005,3301.7709999999997,5286,376.63100000000003,150.91199999999998,330.105
27-05-18 11:00,905,6142.5199999999995,3595.3849999999993,5382,363.586,149.857,318.96000000000004
27-05-18 12:00,839,5767.57,3445.942000000001,5070,332.608,138.065,291.58
27-05-18 13:00,953,4542.184000000001,2826.0429999999997,4104,374.34000000000003,156.62199999999999,327.21500000000003
27-05-18 14:00,969,5025.775,3185.34,4464,371.277,155.404,325.42499999999995
27-05-18 15:00,956,6491.919,4236.724999999999,5772,366.15999999999997,150.818,319.99500000000006
27-05-18 16:00,912,6941.833,4771.739,6048,362.01399999999995,148.06799999999998,319.395
27-05-18 17:00,917,7817.677,5780.274999999999,6624,354.068,146.273,313.49999999999994
27-05-18 18:00,825,7622.037999999999,5609.613,6324,313.594,123.388,283.875
27-05-18 19:00,900,8150.630999999999,6249.969000000001,7008,344.601,134.70999999999998,309.185
27-05-18 20:00,1094,5767.429999999999,4646.657,4971,359.91999999999996,142.09199999999998,322.61
27-05-18 21:00,1099,4348.9619999999995,3585.9789999999994,3834,367.926,146.524,328.65500000000003
27-05-18 22:00,1106,4112.41,3441.1319999999996,3456,369.44200000000006,149.023,327.84999999999997
27-05-18 23:00,1001,3021.342,2397.472,2592,341.114,137.752,302.015
27-06-18 00:00,1055,2438.4480000000003,1533.5800000000002,2148,394.27200000000005,154.278,352.01000000000005
27-06-18 01:00,1068,1102.8760000000002,732.4899999999999,954,373.394,156.309,327.275
27-06-18 02:00,1012,610.5439999999999,484.05099999999993,504,382.875,167.41299999999998,329.49
27-06-18 03:00,877,449.274,323.41200000000003,354,381.48400000000004,162.618,327.5
27-06-18 04:00,977,672.818,661.4240000000001,504,374.35200000000003,155.96300000000002,324.605
27-06-18 05:00,993,1741.7969999999996,1411.244,1422,385.31600000000003,151.755,343.6050000000001
27-06-18 06:00,1078,3552.0829999999996,2724.155,2970,358.817,144.143,314.16499999999996
27-06-18 07:00,970,8967.708,6047.853999999999,7608,326.398,125.798,293.765
27-06-18 08:00,931,11062.846,6281.715999999999,9846,301.684,118.743,278.125
27-06-18 09:00,950,9250.394,5579.960999999999,8376,323.79299999999995,127.48899999999998,288.62
