,C1,C2,C3,C4,C5,date_hour,No. of Visitors,index,cluster,data_a,numero_presenze,layer_id,layer_nome,dettaglio(secondi),winds,rainfall_mm,snowfall_mm
14630,"62,6","57,4",,,"61,7",09-11-18 07:00,84.0,,,,,,,,,0.009000000000000001,16.633333333333336
14631,"58,8","65,4",,,"63,8",09-11-18 08:00,119.0,,,,,,,,,-0.003,17.833333333333332
14632,"67,3","60,7",,,"64,5",09-11-18 09:00,148.0,,,,,,,,,0.006,23.23333333333333
14633,"60,2","63,4",,,"63,7",09-11-18 10:00,164.0,,,,,,,,,-0.015000000000000003,25.46666666666667
14634,"60,6","65,3",,,"63,7",09-11-18 11:00,176.0,,,,,,,,,0.002,27.46666666666667
14635,"60,8","60,7",,,"64,3",09-11-18 12:00,214.0,,,,,,,,,-0.003,29.6
14636,"60,9","61,4",,,"64,6",09-11-18 13:00,258.0,,,,,,,,,0.003,30.46666666666667
14637,"64,3","58,9",,,"65,0",09-11-18 14:00,182.0,,,,,,,,,0.004,31.7
14638,"61,2","60,0",,,"64,7",09-11-18 15:00,180.0,,,,,,,,,0.001,32.166666666666664
14639,"61,2","63,1",,,"64,1",09-11-18 16:00,188.0,,,,,,,,,0.002,32.7
14640,"61,4","60,5",,,"63,8",09-11-18 17:00,226.0,,,,,,,,,0.0,31.53333333333333
14641,"61,2","60,7",,,"63,6",09-11-18 18:00,225.0,,,,,,,,,0.014000000000000002,29.766666666666666
14642,"62,1","60,8",,,"63,2",09-11-18 19:00,265.0,,,,,,,,,0.005,27.7
14643,"60,2","60,2",,,"62,7",09-11-18 20:00,310.0,,,,,,,,,0.001,23.9
14644,"58,4","57,7","61,5",,"60,9",09-11-18 21:00,317.0,,,,,,,,,0.009000000000000001,22.4
14645,"59,2","58,8","63,4",,"59,3",09-11-18 22:00,501.0,,,,,,,,,0.009000000000000001,21.133333333333333
14646,"58,2","63,1","65,4",,"58,5",09-11-18 23:00,966.0,,,,,,,,,0.011000000000000001,20.4
14647,"58,5","58,7","64,0",,"57,4",09-12-18 00:00,1416.0,,,,,,,,,0.005,19.5
14648,"57,7","53,4","61,0",,"53,7",09-12-18 01:00,1016.0,,,,,,,,,0.007000000000000001,19.3
14649,"48,4","49,9","51,9",,"52,1",09-12-18 02:00,437.0,,,,,,,,,0.008,18.966666666666665
14650,"50,7","44,4","48,2",,"46,4",09-12-18 03:00,107.0,,,,,,,,,0.007000000000000001,18.666666666666668
14651,"44,0","45,4","44,7",,"50,0",09-12-18 04:00,54.0,,,,,,,,,0.002,18.6
14652,"46,6","46,0","46,3",,"54,7",09-12-18 05:00,42.0,,,,,,,,,0.002,18.4
14653,"54,0","48,9","47,4",,"57,8",09-12-18 06:00,44.0,,,,,,,,,-0.004,18.466666666666672
14654,"62,9","58,9",,,"62,7",09-12-18 07:00,53.0,,,,,,,,,-0.001,17.966666666666665
14655,"63,0","59,8",,,"63,7",09-12-18 08:00,72.0,,,,,,,,,0.01,19.366666666666667
14656,"66,3","60,9",,,"64,3",09-12-18 09:00,89.0,,,,,,,,,0.0010000000000000002,24.03333333333333
14657,"60,8","60,1",,,"63,5",09-12-18 10:00,101.0,,,,,,,,,0.0010000000000000009,25.266666666666666
14658,"61,5","60,6",,,"64,1",09-12-18 11:00,115.0,,,,,,,,,-0.01,27.633333333333336
14659,"60,8","61,1",,,"64,5",09-12-18 12:00,153.0,,,,,,,,,0.002,29.633333333333336
14660,"60,2","61,3",,,"64,1",09-12-18 13:00,216.0,,,,,,,,,0.0,30.633333333333336
14661,"60,3","60,2",,,"63,7",09-12-18 14:00,198.0,,,,,,,,,0.01,31.866666666666664
14662,"59,4","60,5",,,"63,8",09-12-18 15:00,162.0,,,,,,,,,-0.008,30.566666666666666
14663,"59,7","61,3",,,"64,1",09-12-18 16:00,152.0,,,,,,,,,0.002,31.16666666666667
14664,"60,4","59,9",,,"64,2",09-12-18 17:00,172.0,,,,,,,,,-0.0020000000000000005,31.43333333333333
14665,"61,5","60,1",,,"65,2",09-12-18 18:00,197.0,,,,,,,,,0.031,29.5
14666,"61,6","61,8",,,"63,2",09-12-18 19:00,211.0,,,,,,,,,0.01,27.5
14667,"61,3","59,6",,,"61,6",09-12-18 20:00,240.0,,,,,,,,,0.009000000000000001,23.96666666666667
14668,"59,4","60,3","64,8",,"59,3",09-12-18 21:00,230.0,,,,,,,,,0.005,22.9
14669,"59,6","60,3","65,4",,"59,8",09-12-18 22:00,219.0,,,,,,,,,0.003,22.366666666666664
14670,"59,8","58,9","65,6",,"59,7",09-12-18 23:00,146.0,,,,,,,,,0.005,21.53333333333333
14671,"58,6","56,4","65,2",,"57,7",13-09-18 00:00,,,,,,,,,,0.0033333333333333327,20.7
14672,"55,2","54,4","60,5",,"54,1",13-09-18 01:00,,,,,,,,,,0.007000000000000001,20.166666666666668
14673,"51,2","47,9","53,0",,"47,7",13-09-18 02:00,,,,,,,,,,0.009000000000000001,19.6
14674,"47,8","43,1","46,6",,"49,0",13-09-18 03:00,,,,,,,,,,0.012,19.0
14675,"45,2","46,0","44,8",,"49,8",13-09-18 04:00,,,,,,,,,,0.012,18.9
14676,"46,5","46,2","45,8",,"54,3",13-09-18 05:00,,,,,,,,,,0.016,18.766666666666666
14677,"50,1","49,1","44,5",,"59,8",13-09-18 06:00,,,,,,,,,,0.018000000000000002,18.633333333333336
14678,"62,5","60,8",,,"62,1",13-09-18 07:00,,,,,,,,,,0.016999999999999998,18.933333333333334
14679,"61,9","60,7",,,"63,9",13-09-18 08:00,,,,,,,,,,0.012,19.266666666666666
14680,"65,4","60,9",,,"64,8",13-09-18 09:00,,,,,,,,,,0.009000000000000001,22.43333333333333
14681,"60,7","59,5",,,"63,3",13-09-18 10:00,,,,,,,,,,0.002,25.73333333333333
14682,"61,7","60,3",,,"63,4",13-09-18 11:00,,,,,,,,,,0.0,27.7
14683,"61,4","61,7",,,"62,7",13-09-18 12:00,,,,,,,,,,0.008,29.8
14684,"59,6","62,4",,,"64,6",13-09-18 13:00,,,,,,,,,,0.008,30.5
14685,"61,3","62,2",,,"64,8",13-09-18 14:00,,,,,,,,,,0.006,31.16666666666667
14686,"60,7","60,3",,,"63,9",13-09-18 15:00,,,,,,,,,,0.0,31.73333333333333
14687,"61,8","61,8",,,"64,0",13-09-18 16:00,,,,,,,,,,0.016999999999999998,32.4
14688,"62,0","60,0",,,"63,9",13-09-18 17:00,,,,,,,,,,0.019,31.7
14689,"60,7","60,5",,,"63,9",13-09-18 18:00,,,,,,,,,,0.005,28.7
14690,"61,8","60,6",,,"63,5",13-09-18 19:00,,,,,,,,,,0.006,26.33333333333333
14691,"61,1","59,7",,,"61,4",13-09-18 20:00,,,,,,,,,,0.018000000000000002,25.266666666666666
14692,"59,4","59,1","63,3",,"60,4",13-09-18 21:00,,,,,,,,,,0.011000000000000001,24.73333333333333
14693,"59,8","58,7","64,1",,"60,1",13-09-18 22:00,,,,,,,,,,0.589,21.133333333333333
14694,"61,2","58,3","62,4",,"60,0",13-09-18 23:00,,,,,,,,,,0.191,19.433333333333334
14695,"59,2","57,4","59,5",,"58,7",14-09-18 00:00,,,,,,,,,,-0.0033333333333333327,18.8
14696,"55,9","55,4","56,5",,"56,9",14-09-18 01:00,,,,,,,,,,-0.016,18.33333333333333
14697,"49,8","52,6","50,8",,"54,2",14-09-18 02:00,,,,,,,,,,-0.003,18.1
14698,"45,5","48,5","45,8",,"47,7",14-09-18 03:00,,,,,,,,,,-0.002,17.866666666666667
14699,"45,8","45,4","45,7",,"51,5",14-09-18 04:00,,,,,,,,,,0.004999999999999999,17.7
14700,"50,3","46,3","48,1",,"56,1",14-09-18 05:00,,,,,,,,,,-0.005,17.366666666666664
14701,"56,3","49,7","43,0",,"58,7",14-09-18 06:00,,,,,,,,,,0.018000000000000002,17.233333333333334
14702,"60,7","56,6",,,"62,0",14-09-18 07:00,,,,,,,,,,0.018000000000000002,17.566666666666666
14703,"62,4","64,1",,,"63,5",14-09-18 08:00,,,,,,,,,,0.022222222222222227,18.966666666666672
14704,"65,2","63,7",,,"64,5",14-09-18 09:00,,,,,,,,,,-0.01,21.3
14705,"60,1","59,4",,,"63,8",14-09-18 10:00,,,,,,,,,,-0.004,24.3
14706,"62,2","63,0",,,"62,7",14-09-18 11:00,,,,,,,,,,-0.001,27.0
14707,"59,9","60,3",,,"62,8",14-09-18 12:00,,,,,,,,,,-0.006,28.03333333333333
14708,"61,0","60,8",,,"64,2",14-09-18 13:00,,,,,,,,,,0.002,28.43333333333333
14709,"61,1","58,9",,,"64,6",14-09-18 14:00,,,,,,,,,,0.002,28.43333333333333
14710,"61,1","60,6",,,"64,5",14-09-18 15:00,,,,,,,,,,-0.001,27.5
14711,"60,6","60,4",,,"64,3",14-09-18 16:00,,,,,,,,,,0.004,28.66666666666667
14712,"60,3","60,3",,,"64,2",14-09-18 17:00,,,,,,,,,,0.0,27.33333333333333
14713,"61,5","59,9",,,"63,9",14-09-18 18:00,,,,,,,,,,0.004,26.633333333333336
14714,"62,1","60,5",,,"62,6",14-09-18 19:00,,,,,,,,,,0.02,24.4
14715,"62,4","59,7",,,"62,5",14-09-18 20:00,,,,,,,,,,-0.014,22.0
14716,"60,6","59,0","65,2",,"60,5",14-09-18 21:00,,,,,,,,,,-0.01,20.9
14717,"63,5","59,9","70,4",,"61,3",14-09-18 22:00,,,,,,,,,,0.0,20.5
14718,"68,7","62,9","76,0",,"61,2",14-09-18 23:00,,,,,,,,,,0.003,20.366666666666667
14719,"70,4","64,2","77,6",,"60,9",15-09-18 00:00,,,,,,,,,,0.005,19.6
14720,"69,2","63,8","75,3",,"61,4",15-09-18 01:00,,,,,,,,,,0.006,19.933333333333334
14721,"66,7","60,7","73,4",,"58,4",15-09-18 02:00,,,,,,,,,,0.004,19.666666666666668
14722,"60,2","54,3","70,7",,"57,5",15-09-18 03:00,,,,,,,,,,0.006,19.133333333333333
14723,"49,1","50,2","49,8",,"56,0",15-09-18 04:00,,,,,,,,,,0.006,18.666666666666668
14724,"47,9","50,5","49,2",,"55,5",15-09-18 05:00,,,,,,,,,,0.004,18.5
14725,"55,3","48,9","43,5",,"57,5",15-09-18 06:00,,,,,,,,,,0.003,19.1
14726,"62,8","54,9",,,"60,0",15-09-18 07:00,,,,,,,,,,0.007000000000000001,18.766666666666666
14727,"60,2","57,9",,,"62,0",15-09-18 08:00,,,,,,,,,,0.011000000000000001,19.8
14728,"59,7","59,4",,,"62,0",15-09-18 09:00,,,,,,,,,,0.005,22.23333333333333
14729,"63,6","59,6",,,"62,4",15-09-18 10:00,,,,,,,,,,0.009000000000000001,24.43333333333333
14730,"60,5","59,9",,,"62,2",15-09-18 11:00,,,,,,,,,,0.009000000000000001,26.1
14731,"60,0","58,4",,,"62,3",15-09-18 12:00,,,,,,,,,,0.024,25.43333333333333
14732,"60,1","59,1",,,"62,7",15-09-18 13:00,,,,,,,,,,0.003,27.866666666666664
14733,"60,5","56,9",,,"62,4",15-09-18 14:00,,,,,,,,,,-0.01,29.9
14734,"58,7","60,7",,,"62,2",15-09-18 15:00,,,,,,,,,,-0.015000000000000003,28.133333333333336
14735,"59,2","61,1",,,"62,9",15-09-18 16:00,,,,,,,,,,-0.007000000000000001,28.600000000000005
14736,"60,6","60,0",,,"63,1",15-09-18 17:00,,,,,,,,,,-0.0009999999999999998,27.366666666666664
14737,"61,1","59,1",,,"62,2",15-09-18 18:00,,,,,,,,,,-0.01,26.33333333333333
14738,"60,8","59,0",,,"62,5",15-09-18 19:00,,,,,,,,,,0.0,25.0
14739,"61,0","59,8",,,"61,7",15-09-18 20:00,,,,,,,,,,0.01,23.5
14740,"61,0","60,1","68,5",,"60,5",15-09-18 21:00,,,,,,,,,,0.007000000000000001,23.100000000000005
14741,"68,2","60,6","73,1",,"60,0",15-09-18 22:00,,,,,,,,,,0.004,22.7
14742,"73,7","63,1","76,8",,"60,4",15-09-18 23:00,,,,,,,,,,0.006,22.33333333333333
14743,"71,5","64,8","78,6",,"61,6",16-09-18 00:00,,,,,,,,,,0.0033333333333333327,22.1
14744,"67,7","60,6","76,6",,"60,6",16-09-18 01:00,,,,,,,,,,0.006,21.8
14745,"66,9","59,1","73,1",,"59,1",16-09-18 02:00,,,,,,,,,,0.004,21.166666666666668
14746,"63,5","54,8","67,0",,"57,7",16-09-18 03:00,,,,,,,,,,0.009000000000000001,20.8
14747,"47,9","49,0","49,3",,"56,0",16-09-18 04:00,,,,,,,,,,0.01,20.366666666666667
14748,"45,7","47,1","48,0",,"54,8",16-09-18 05:00,,,,,,,,,,0.012,20.566666666666666
14749,"49,6","47,1","43,2",,"55,0",16-09-18 06:00,,,,,,,,,,0.012,20.6
14750,"64,2","49,3",,,"57,4",16-09-18 07:00,,,,,,,,,,0.015000000000000003,20.433333333333334
14751,"39,2","51,3",,,"58,6",16-09-18 08:00,,,,,,,,,,0.016999999999999998,20.53333333333333
14752,,"55,5",,,"59,0",16-09-18 09:00,,,,,,,,,,0.015000000000000003,21.266666666666666
14753,"72,5","55,9",,,"61,0",16-09-18 10:00,,,,,,,,,,0.011000000000000001,21.5
14754,"59,8","56,2",,,"61,1",16-09-18 11:00,,,,,,,,,,0.016999999999999998,21.866666666666664
14755,"58,6","57,2",,,"61,8",16-09-18 12:00,,,,,,,,,,-0.001,23.8
14756,"57,0","56,0",,,"59,8",16-09-18 13:00,,,,,,,,,,-0.008,24.7
14757,"59,3","57,3",,,"60,2",16-09-18 14:00,,,,,,,,,,-0.007000000000000001,24.8
14758,"55,5","57,3",,,"61,3",16-09-18 15:00,,,,,,,,,,0.001,24.96666666666667
14759,"58,6","58,7",,,"61,2",16-09-18 16:00,,,,,,,,,,-0.005,27.3
14760,"59,6","58,2",,,"62,1",16-09-18 17:00,,,,,,,,,,-0.0010000000000000009,25.2
14761,"60,5","58,6",,,"62,3",16-09-18 18:00,,,,,,,,,,0.006,24.266666666666666
14762,"60,0","57,4",,,"63,3",16-09-18 19:00,,,,,,,,,,0.005,23.73333333333333
14763,"60,4","57,2",,,"61,6",16-09-18 20:00,,,,,,,,,,0.007000000000000001,21.7
14764,"58,3","57,2","60,1",,"60,1",16-09-18 21:00,,,,,,,,,,0.008,20.7
14765,"58,4","56,3","61,9",,"64,1",16-09-18 22:00,,,,,,,,,,0.006,20.233333333333334
14766,"57,6","56,5","63,2",,"59,5",16-09-18 23:00,,,,,,,,,,0.004,19.9
14767,"57,9","63,2","62,8",,"62,6",17-09-18 00:00,,,,,,,,,,0.0,20.7
14768,"51,8","56,4","56,4",,"59,4",17-09-18 01:00,,,,,,,,,,0.076,20.3
14769,"52,3","51,4","51,7",,"50,3",17-09-18 02:00,,,,,,,,,,0.052000000000000005,20.066666666666666
14770,"45,2","43,9","44,9",,"48,5",17-09-18 03:00,,,,,,,,,,0.025,19.866666666666667
14771,"53,3","53,5","56,1",,"57,8",17-09-18 04:00,,,,,,,,,,0.024,19.066666666666666
14772,"50,2","46,8","47,7",,"56,1",17-09-18 05:00,,,,,,,,,,0.028000000000000004,18.83333333333333
14773,"54,9","48,1","46,2",,"58,9",17-09-18 06:00,,,,,,,,,,0.026,18.53333333333333
14774,"64,5","57,9",,,"62,7",17-09-18 07:00,,,,,,,,,,0.009000000000000001,18.03333333333333
14775,"60,6","62,0",,,"63,7",17-09-18 08:00,,,,,,,,,,0.014000000000000002,18.666666666666668
14776,"63,5","60,4",,,"64,5",17-09-18 09:00,,,,,,,,,,0.013,19.5
14777,"59,3","58,3",,,"62,8",17-09-18 10:00,,,,,,,,,,0.009000000000000001,21.2
14778,"61,5","60,0",,,"65,5",17-09-18 11:00,,,,,,,,,,0.01,21.2
14779,"61,5","62,3",,,"68,3",17-09-18 12:00,,,,,,,,,,0.193,20.3
14780,"59,9","59,4",,,"64,8",17-09-18 13:00,,,,,,,,,,0.054000000000000006,20.6
14781,"59,4","60,1",,,"63,0",17-09-18 14:00,,,,,,,,,,0.028000000000000004,21.66666666666667
14782,"59,4","60,0",,,"63,2",17-09-18 15:00,,,,,,,,,,0.008,23.33333333333333
14783,"60,4","60,3",,,"64,0",17-09-18 16:00,,,,,,,,,,-0.014,25.16666666666667
14784,"62,3","60,0",,,"63,6",17-09-18 17:00,,,,,,,,,,-0.006999999999999999,25.73333333333333
14785,"61,0","59,0",,,"63,9",17-09-18 18:00,,,,,,,,,,-0.003,23.46666666666667
14786,"60,0","59,8",,,"63,2",17-09-18 19:00,,,,,,,,,,0.011000000000000001,21.7
14787,"60,3","57,4",,,"61,2",17-09-18 20:00,,,,,,,,,,0.009000000000000001,20.3
14788,"58,2","54,6","61,3",,"59,4",17-09-18 21:00,,,,,,,,,,0.0,19.566666666666666
14789,"58,0","55,5","62,5",,"59,2",17-09-18 22:00,,,,,,,,,,0.001,18.6
14790,"56,0","55,2","63,0",,"57,6",17-09-18 23:00,,,,,,,,,,0.005,18.233333333333334
14791,"55,5","54,4","61,5",,"56,1",18-09-18 00:00,,,,,,,,,,0.0016666666666666668,17.5
14792,"48,8","53,3","55,7",,"53,1",18-09-18 01:00,,,,,,,,,,0.003,17.566666666666666
14793,"48,5","48,0","49,6",,"49,4",18-09-18 02:00,,,,,,,,,,-0.001,17.7
14794,"46,1","42,5","47,1",,"46,4",18-09-18 03:00,,,,,,,,,,-0.006,17.7
14795,"44,6","46,8","43,1",,"51,4",18-09-18 04:00,,,,,,,,,,-0.009000000000000001,17.400000000000002
14796,"45,2","45,4","44,8",,"55,0",18-09-18 05:00,,,,,,,,,,0.003,16.766666666666666
14797,"54,9","52,6","46,4",,"57,3",18-09-18 06:00,,,,,,,,,,-0.006,16.5
14798,"64,1","57,0",,,"62,1",18-09-18 07:00,,,,,,,,,,0.011000000000000001,16.2
14799,"61,4","62,9",,,"63,2",18-09-18 08:00,,,,,,,,,,0.018000000000000002,16.900000000000002
14800,"64,6","60,2",,,"63,5",18-09-18 09:00,,,,,,,,,,0.018000000000000002,18.7
14801,"58,8","59,6",,,"64,2",18-09-18 10:00,,,,,,,,,,0.012,21.9
14802,"60,3","64,1",,,"64,3",18-09-18 11:00,,,,,,,,,,0.004,25.33333333333333
14803,"61,6","60,2",,,"64,0",18-09-18 12:00,,,,,,,,,,0.0,26.1
14804,"60,5","64,7",,,"63,8",18-09-18 13:00,,,,,,,,,,-0.001,27.4
14805,"59,7","61,8",,,"64,1",18-09-18 14:00,,,,,,,,,,0.005,28.566666666666666
14806,"60,3","59,7",,,"63,2",18-09-18 15:00,,,,,,,,,,-0.007000000000000001,28.43333333333333
14807,"61,6","60,3",,,"64,3",18-09-18 16:00,,,,,,,,,,0.006,27.73333333333333
14808,"60,4","62,2",,,"63,3",18-09-18 17:00,,,,,,,,,,-0.004,27.766666666666666
14809,"60,5","59,6",,,"63,9",18-09-18 18:00,,,,,,,,,,0.004,26.133333333333336
14810,"60,9","60,1",,,"63,2",18-09-18 19:00,,,,,,,,,,0.004,23.93333333333333
14811,"59,8","59,1",,,"62,2",18-09-18 20:00,,,,,,,,,,-0.001,22.0
14812,"59,3","57,3","63,3",,"59,9",18-09-18 21:00,,,,,,,,,,-0.002,21.3
14813,"58,9","56,6","62,4",,"58,2",18-09-18 22:00,,,,,,,,,,-0.005,21.133333333333333
14814,"59,4","57,1","66,4",,"58,0",18-09-18 23:00,,,,,,,,,,-0.006,21.33333333333333
14815,"58,8","55,7","69,8",,"57,0",19-09-18 00:00,,,,,,,,,,0.135,21.0
14816,"58,5","54,6","71,1",,"53,7",19-09-18 01:00,,,,,,,,,,0.1,20.133333333333333
14817,"62,4","63,2","69,1",,"61,7",19-09-18 02:00,,,,,,,,,,0.813,19.3
14818,"46,4","53,5","47,0",,"53,8",19-09-18 03:00,,,,,,,,,,0.105,18.533333333333328
14819,"47,0","48,2","46,2",,"53,4",19-09-18 04:00,,,,,,,,,,0.034,17.333333333333332
14820,"45,3","46,7","45,3",,"54,5",19-09-18 05:00,,,,,,,,,,0.025,17.099999999999998
14821,"56,7","51,5","48,4",,"58,1",19-09-18 06:00,,,,,,,,,,0.015,16.733333333333334
14822,"63,9","59,6",,,"62,3",19-09-18 07:00,,,,,,,,,,0.038,16.766666666666666
14823,"59,5","64,9",,,"64,3",19-09-18 08:00,,,,,,,,,,0.012,17.5
14824,"63,6","65,1",,,"63,9",19-09-18 09:00,,,,,,,,,,0.009000000000000001,19.6
14825,"59,3","60,5",,,"62,7",19-09-18 10:00,,,,,,,,,,0.008,23.66666666666667
14826,"61,8","59,8",,,"63,1",19-09-18 11:00,,,,,,,,,,0.002,26.066666666666666
14827,"59,9","59,9",,,"63,3",19-09-18 12:00,,,,,,,,,,-0.013,27.43333333333333
14828,"59,6","59,8",,,,19-09-18 13:00,,,,,,,,,,-0.011000000000000001,28.43333333333333
14829,"60,4","59,8",,,,19-09-18 14:00,,,,,,,,,,0.007000000000000001,29.2
14830,"60,3","59,7",,,,19-09-18 15:00,,,,,,,,,,0.01,30.4
14831,"59,5","60,6",,,"65,5",19-09-18 16:00,,,,,,,,,,0.021,29.73333333333333
14832,"60,7","61,3",,,"64,6",19-09-18 17:00,,,,,,,,,,0.015000000000000003,28.8
14833,"62,1","61,1",,,"64,0",19-09-18 18:00,,,,,,,,,,0.023,26.433333333333334
14834,"61,4","59,8",,,"63,5",19-09-18 19:00,,,,,,,,,,-0.003,23.83333333333333
14835,"60,6","59,1",,,"61,9",19-09-18 20:00,,,,,,,,,,0.007000000000000001,21.8
14836,"59,1","59,0","65,2",,"60,3",19-09-18 21:00,,,,,,,,,,-0.009000000000000001,20.5
14837,"58,7","57,3","66,8",,"59,1",19-09-18 22:00,,,,,,,,,,-0.01,19.53333333333333
14838,"60,1","58,3","68,9",,"59,8",19-09-18 23:00,,,,,,,,,,0.01,19.1
14839,"61,8","57,6","69,4",,"58,4",20-09-18 00:00,,,,,,,,,,0.008333333333333333,19.3
14840,"59,9","52,9","66,2",,"55,1",20-09-18 01:00,,,,,,,,,,0.011000000000000001,18.666666666666668
14841,"50,8","48,7","56,3",,"53,6",20-09-18 02:00,,,,,,,,,,0.01,17.733333333333334
14842,"45,7","47,3","52,9",,"46,7",20-09-18 03:00,,,,,,,,,,0.009000000000000001,17.5
14843,"44,7","42,5","45,1",,"50,6",20-09-18 04:00,,,,,,,,,,0.012,17.233333333333334
14844,"44,3","47,3","44,6",,"53,1",20-09-18 05:00,,,,,,,,,,0.008,17.0
14845,"55,9","50,0","41,9",,"57,7",20-09-18 06:00,,,,,,,,,,0.007000000000000001,16.2
14846,"62,9","56,4",,,"62,2",20-09-18 07:00,,,,,,,,,,0.012,16.3
14847,"58,2","61,1",,,"63,5",20-09-18 08:00,,,,,,,,,,0.01125,17.066666666666666
14848,"64,9","63,6",,,"63,9",20-09-18 09:00,,,,,,,,,,0.012,19.7
14849,"60,0","60,4",,,"63,5",20-09-18 10:00,,,,,,,,,,-0.002,23.83333333333333
14850,"60,2","61,7",,,"63,7",20-09-18 11:00,,,,,,,,,,-0.001,25.8
14851,"60,6","59,6",,,"63,3",20-09-18 12:00,,,,,,,,,,-0.006999999999999999,27.46666666666667
14852,"61,2","60,6",,,"63,6",20-09-18 13:00,,,,,,,,,,-0.008,28.7
14853,"60,9","60,5",,,"63,9",20-09-18 14:00,,,,,,,,,,-0.0010000000000000002,29.5
14854,"59,8","59,4",,"65,6","63,7",20-09-18 15:00,,,,,,,,,,0.009000000000000001,30.66666666666667
14855,"60,6","61,2",,"61,7","64,5",20-09-18 16:00,,,,,,,,,,0.024,30.7
14856,"61,1","61,5",,"61,9","63,6",20-09-18 17:00,,,,,,,,,,0.009000000000000001,29.7
14857,"65,9","60,9",,"62,1","63,6",20-09-18 18:00,,,,,,,,,,0.021,27.46666666666667
14858,"61,3","59,4",,"62,1","63,3",20-09-18 19:00,,,,,,,,,,0.04,24.66666666666667
14859,"61,6","58,6",,"62,4","62,4",20-09-18 20:00,,,,,,,,,,0.023,21.96666666666667
14860,"62,8","59,4","65,9","63,5","60,5",20-09-18 21:00,,,,,,,,,,0.015000000000000003,20.433333333333334
14861,"61,0","60,1","67,6","63,4","60,3",20-09-18 22:00,,,,,,,,,,0.003,19.6
14862,"65,0","59,1","74,2","62,9","61,0",20-09-18 23:00,,,,,,,,,,0.004,18.9
14863,"65,1","57,6","75,1","62,7","59,7",21-09-18 00:00,,,,,,,,,,0.0016666666666666668,18.2
14864,"62,0","55,7","71,5","59,3","57,2",21-09-18 01:00,,,,,,,,,,-0.004,18.03333333333333
14865,"56,1","54,2","65,4","56,3","53,7",21-09-18 02:00,,,,,,,,,,-0.001,17.733333333333334
14866,"47,7","48,6","52,1","51,7","50,6",21-09-18 03:00,,,,,,,,,,0.004,17.7
14867,"50,1","46,7","51,6","55,0","51,7",21-09-18 04:00,,,,,,,,,,0.003,17.3
14868,"47,5","44,8","46,3","46,0","55,2",21-09-18 05:00,,,,,,,,,,0.009000000000000001,16.866666666666664
14869,"55,9","50,0","48,4","51,9","57,8",21-09-18 06:00,,,,,,,,,,0.015000000000000003,16.8
14870,"61,0","57,9",,"61,4","62,4",21-09-18 07:00,,,,,,,,,,0.016,16.933333333333334
14871,"62,4","61,5",,"60,6","63,7",21-09-18 08:00,,,,,,,,,,0.025,17.766666666666666
14872,"64,8","61,7",,"64,0","63,4",21-09-18 09:00,,,,,,,,,,0.007000000000000001,21.133333333333333
14873,"60,2","60,0",,"63,9","63,8",21-09-18 10:00,,,,,,,,,,0.013,24.2
14874,"61,4","59,8",,"61,4","63,8",21-09-18 11:00,,,,,,,,,,0.006,26.1
14875,"62,3","60,7",,"61,9","63,9",21-09-18 12:00,,,,,,,,,,0.024,27.96666666666667
14876,"61,0","61,5",,"61,3","63,3",21-09-18 13:00,,,,,,,,,,0.001,29.066666666666666
14877,"60,6","60,1",,"60,3","63,7",21-09-18 14:00,,,,,,,,,,-0.002,29.266666666666666
14878,"60,9","59,7",,"61,2","63,9",21-09-18 15:00,,,,,,,,,,0.005,30.03333333333333
14879,"60,8","61,2",,"62,2","64,3",21-09-18 16:00,,,,,,,,,,0.005,30.23333333333333
14880,"61,1","60,1",,"61,6","65,3",21-09-18 17:00,,,,,,,,,,0.025,28.866666666666664
14881,"62,5","61,2",,"62,6","63,6",21-09-18 18:00,,,,,,,,,,0.006,27.133333333333336
14882,"60,6","60,8",,"62,5","65,0",21-09-18 19:00,,,,,,,,,,0.021,24.76666666666667
14883,"61,0","66,5",,"66,3","63,3",21-09-18 20:00,,,,,,,,,,0.009000000000000001,23.46666666666667
14884,"60,0","60,5","66,4","63,7","61,3",21-09-18 21:00,,,,,,,,,,0.008,22.066666666666666
14885,"62,4","60,0","70,6","64,8","60,6",21-09-18 22:00,,,,,,,,,,0.016999999999999998,21.166666666666668
14886,"67,7","61,8","77,0","65,5","61,4",21-09-18 23:00,,,,,,,,,,0.01,20.233333333333334
14887,"70,8","63,2","78,9","65,4","61,5",22-09-18 00:00,,,,,,,,,,0.008333333333333333,19.7
14888,"69,4","64,6","77,1","65,1","60,4",22-09-18 01:00,,,,,,,,,,0.012,19.4
14889,"68,5","58,8","76,3","60,1","57,8",22-09-18 02:00,,,,,,,,,,0.012,18.933333333333334
14890,"59,5","54,8","69,2","59,0","57,4",22-09-18 03:00,,,,,,,,,,0.013,18.566666666666666
14891,"52,2","50,6","53,4","52,5","54,2",22-09-18 04:00,,,,,,,,,,0.015000000000000003,18.4
14892,"48,5","50,9","46,7","51,3","56,3",22-09-18 05:00,,,,,,,,,,0.016,17.766666666666666
14893,"55,1","53,6","47,6","59,5","55,3",22-09-18 06:00,,,,,,,,,,0.015000000000000003,17.666666666666668
14894,"64,9","58,2",,"55,1","58,8",22-09-18 07:00,,,,,,,,,,0.014000000000000002,17.333333333333332
14895,"58,6","57,8",,"59,6","64,0",22-09-18 08:00,,,,,,,,,,0.016,17.966666666666672
