,C1,C2,C3,C4,C5,date_hour,No. of Visitors,index,cluster,data_a,numero_presenze,layer_id,layer_nome,dettaglio(secondi),temp,winds,rainfall_mm,snowfall_mm,Holiday,isHoliday,date,hour,day,Log_Avg
11767,60.9,58.3,59.1,60.4,64.3,2018-09-06,,213.0,Maschi,2018-06-09T01:00:00Z,2188.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,61.14423834536649
11768,60.9,58.3,59.1,60.4,64.3,2018-09-06,,381.0,Femmine,2018-06-09T01:00:00Z,1664.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,61.14423834536649
11769,60.9,58.3,59.1,60.4,64.3,2018-09-06,,549.0,Business,2018-06-09T01:00:00Z,559.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,61.14423834536649
11770,60.9,58.3,59.1,60.4,64.3,2018-09-06,,717.0,Consumer,2018-06-09T01:00:00Z,3293.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,61.14423834536649
11771,60.9,58.3,59.1,60.4,64.3,2018-09-06,,885.0,Italiani,2018-06-09T01:00:00Z,3635.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,61.14423834536649
11772,60.9,58.3,59.1,60.4,64.3,2018-09-06,,1053.0,Stranieri,2018-06-09T01:00:00Z,216.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,61.14423834536649
11773,60.9,58.3,59.1,60.4,64.3,2018-09-06,,1221.0,<18 anni,2018-06-09T01:00:00Z,40.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,61.14423834536649
11774,60.9,58.3,59.1,60.4,64.3,2018-09-06,,1389.0,18-30 anni ,2018-06-09T01:00:00Z,929.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,61.14423834536649
11775,60.9,58.3,59.1,60.4,64.3,2018-09-06,,1557.0,31-40 anni,2018-06-09T01:00:00Z,485.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,61.14423834536649
11776,60.9,58.3,59.1,60.4,64.3,2018-09-06,,1725.0,41-50 anni,2018-06-09T01:00:00Z,625.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,61.14423834536649
11777,60.9,58.3,59.1,60.4,64.3,2018-09-06,,1893.0,51-60 anni,2018-06-09T01:00:00Z,646.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,61.14423834536649
11778,60.9,58.3,59.1,60.4,64.3,2018-09-06,,2061.0,>60 anni,2018-06-09T01:00:00Z,1127.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,61.14423834536649
11779,60.9,58.3,59.1,60.4,64.3,2018-09-06,,2229.0,Visitatori Intraregionali,2018-06-09T01:00:00Z,970.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,61.14423834536649
11780,60.9,58.3,59.1,60.4,64.3,2018-09-06,,2397.0,Visitatori Extraregionali,2018-06-09T01:00:00Z,252.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,61.14423834536649
11781,60.9,58.3,59.1,60.4,64.3,2018-09-06,,2565.0,Pendolari,2018-06-09T01:00:00Z,138.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,61.14423834536649
11782,60.9,58.3,59.1,60.4,64.3,2018-09-06,,2733.0,Residenti,2018-06-09T01:00:00Z,2242.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,61.14423834536649
11783,60.9,58.3,59.1,60.4,64.3,2018-09-06,,2901.0,Visitatori Stranieri,2018-06-09T01:00:00Z,250.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,61.14423834536649
11784,59.9,58.3,59.1,60.4,63.9,2018-09-06,,45.0,Presenze,2018-06-09T01:00:00Z,3851.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.804343899258306
11785,59.9,58.3,59.1,60.4,63.9,2018-09-06,,213.0,Maschi,2018-06-09T01:00:00Z,2188.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.804343899258306
11786,59.9,58.3,59.1,60.4,63.9,2018-09-06,,381.0,Femmine,2018-06-09T01:00:00Z,1664.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.804343899258306
11787,59.9,58.3,59.1,60.4,63.9,2018-09-06,,549.0,Business,2018-06-09T01:00:00Z,559.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.804343899258306
11788,59.9,58.3,59.1,60.4,63.9,2018-09-06,,717.0,Consumer,2018-06-09T01:00:00Z,3293.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.804343899258306
11789,59.9,58.3,59.1,60.4,63.9,2018-09-06,,885.0,Italiani,2018-06-09T01:00:00Z,3635.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.804343899258306
11790,59.9,58.3,59.1,60.4,63.9,2018-09-06,,1053.0,Stranieri,2018-06-09T01:00:00Z,216.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.804343899258306
11791,59.9,58.3,59.1,60.4,63.9,2018-09-06,,1221.0,<18 anni,2018-06-09T01:00:00Z,40.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.804343899258306
11792,59.9,58.3,59.1,60.4,63.9,2018-09-06,,1389.0,18-30 anni ,2018-06-09T01:00:00Z,929.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.804343899258306
11793,59.9,58.3,59.1,60.4,63.9,2018-09-06,,1557.0,31-40 anni,2018-06-09T01:00:00Z,485.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.804343899258306
11794,59.9,58.3,59.1,60.4,63.9,2018-09-06,,1725.0,41-50 anni,2018-06-09T01:00:00Z,625.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.804343899258306
11795,59.9,58.3,59.1,60.4,63.9,2018-09-06,,1893.0,51-60 anni,2018-06-09T01:00:00Z,646.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.804343899258306
11796,59.9,58.3,59.1,60.4,63.9,2018-09-06,,2061.0,>60 anni,2018-06-09T01:00:00Z,1127.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.804343899258306
11797,59.9,58.3,59.1,60.4,63.9,2018-09-06,,2229.0,Visitatori Intraregionali,2018-06-09T01:00:00Z,970.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.804343899258306
11798,59.9,58.3,59.1,60.4,63.9,2018-09-06,,2397.0,Visitatori Extraregionali,2018-06-09T01:00:00Z,252.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.804343899258306
11799,59.9,58.3,59.1,60.4,63.9,2018-09-06,,2565.0,Pendolari,2018-06-09T01:00:00Z,138.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.804343899258306
11800,59.9,58.3,59.1,60.4,63.9,2018-09-06,,2733.0,Residenti,2018-06-09T01:00:00Z,2242.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.804343899258306
11801,59.9,58.3,59.1,60.4,63.9,2018-09-06,,2901.0,Visitatori Stranieri,2018-06-09T01:00:00Z,250.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.804343899258306
11802,58.9,58.3,59.1,60.4,63.2,2018-09-06,,45.0,Presenze,2018-06-09T01:00:00Z,3851.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.37500993787794
11803,58.9,58.3,59.1,60.4,63.2,2018-09-06,,213.0,Maschi,2018-06-09T01:00:00Z,2188.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.37500993787794
11804,58.9,58.3,59.1,60.4,63.2,2018-09-06,,381.0,Femmine,2018-06-09T01:00:00Z,1664.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.37500993787794
11805,58.9,58.3,59.1,60.4,63.2,2018-09-06,,549.0,Business,2018-06-09T01:00:00Z,559.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.37500993787794
11806,58.9,58.3,59.1,60.4,63.2,2018-09-06,,717.0,Consumer,2018-06-09T01:00:00Z,3293.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.37500993787794
11807,58.9,58.3,59.1,60.4,63.2,2018-09-06,,885.0,Italiani,2018-06-09T01:00:00Z,3635.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.37500993787794
11808,58.9,58.3,59.1,60.4,63.2,2018-09-06,,1053.0,Stranieri,2018-06-09T01:00:00Z,216.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.37500993787794
11809,58.9,58.3,59.1,60.4,63.2,2018-09-06,,1221.0,<18 anni,2018-06-09T01:00:00Z,40.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.37500993787794
11810,58.9,58.3,59.1,60.4,63.2,2018-09-06,,1389.0,18-30 anni ,2018-06-09T01:00:00Z,929.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.37500993787794
11811,58.9,58.3,59.1,60.4,63.2,2018-09-06,,1557.0,31-40 anni,2018-06-09T01:00:00Z,485.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.37500993787794
11812,58.9,58.3,59.1,60.4,63.2,2018-09-06,,1725.0,41-50 anni,2018-06-09T01:00:00Z,625.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.37500993787794
11813,58.9,58.3,59.1,60.4,63.2,2018-09-06,,1893.0,51-60 anni,2018-06-09T01:00:00Z,646.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.37500993787794
11814,58.9,58.3,59.1,60.4,63.2,2018-09-06,,2061.0,>60 anni,2018-06-09T01:00:00Z,1127.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.37500993787794
11815,58.9,58.3,59.1,60.4,63.2,2018-09-06,,2229.0,Visitatori Intraregionali,2018-06-09T01:00:00Z,970.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.37500993787794
11816,58.9,58.3,59.1,60.4,63.2,2018-09-06,,2397.0,Visitatori Extraregionali,2018-06-09T01:00:00Z,252.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.37500993787794
11817,58.9,58.3,59.1,60.4,63.2,2018-09-06,,2565.0,Pendolari,2018-06-09T01:00:00Z,138.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.37500993787794
11818,58.9,58.3,59.1,60.4,63.2,2018-09-06,,2733.0,Residenti,2018-06-09T01:00:00Z,2242.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.37500993787794
11819,58.9,58.3,59.1,60.4,63.2,2018-09-06,,2901.0,Visitatori Stranieri,2018-06-09T01:00:00Z,250.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.37500993787794
11820,59.2,58.3,59.1,60.4,62.8,2018-09-06,,45.0,Presenze,2018-06-09T01:00:00Z,3851.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.27155145225238
11821,59.2,58.3,59.1,60.4,62.8,2018-09-06,,213.0,Maschi,2018-06-09T01:00:00Z,2188.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.27155145225238
11822,59.2,58.3,59.1,60.4,62.8,2018-09-06,,381.0,Femmine,2018-06-09T01:00:00Z,1664.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.27155145225238
11823,59.2,58.3,59.1,60.4,62.8,2018-09-06,,549.0,Business,2018-06-09T01:00:00Z,559.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.27155145225238
11824,59.2,58.3,59.1,60.4,62.8,2018-09-06,,717.0,Consumer,2018-06-09T01:00:00Z,3293.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.27155145225238
11825,59.2,58.3,59.1,60.4,62.8,2018-09-06,,885.0,Italiani,2018-06-09T01:00:00Z,3635.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.27155145225238
11826,59.2,58.3,59.1,60.4,62.8,2018-09-06,,1053.0,Stranieri,2018-06-09T01:00:00Z,216.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.27155145225238
11827,59.2,58.3,59.1,60.4,62.8,2018-09-06,,1221.0,<18 anni,2018-06-09T01:00:00Z,40.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.27155145225238
11828,59.2,58.3,59.1,60.4,62.8,2018-09-06,,1389.0,18-30 anni ,2018-06-09T01:00:00Z,929.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.27155145225238
11829,59.2,58.3,59.1,60.4,62.8,2018-09-06,,1557.0,31-40 anni,2018-06-09T01:00:00Z,485.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.27155145225238
11830,59.2,58.3,59.1,60.4,62.8,2018-09-06,,1725.0,41-50 anni,2018-06-09T01:00:00Z,625.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.27155145225238
11831,59.2,58.3,59.1,60.4,62.8,2018-09-06,,1893.0,51-60 anni,2018-06-09T01:00:00Z,646.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.27155145225238
11832,59.2,58.3,59.1,60.4,62.8,2018-09-06,,2061.0,>60 anni,2018-06-09T01:00:00Z,1127.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.27155145225238
11833,59.2,58.3,59.1,60.4,62.8,2018-09-06,,2229.0,Visitatori Intraregionali,2018-06-09T01:00:00Z,970.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.27155145225238
11834,59.2,58.3,59.1,60.4,62.8,2018-09-06,,2397.0,Visitatori Extraregionali,2018-06-09T01:00:00Z,252.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.27155145225238
11835,59.2,58.3,59.1,60.4,62.8,2018-09-06,,2565.0,Pendolari,2018-06-09T01:00:00Z,138.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.27155145225238
11836,59.2,58.3,59.1,60.4,62.8,2018-09-06,,2733.0,Residenti,2018-06-09T01:00:00Z,2242.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.27155145225238
11837,59.2,58.3,59.1,60.4,62.8,2018-09-06,,2901.0,Visitatori Stranieri,2018-06-09T01:00:00Z,250.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.27155145225238
11838,59.0,58.3,59.1,60.4,63.6,2018-09-06,,45.0,Presenze,2018-06-09T01:00:00Z,3851.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.546580576331095
11839,59.0,58.3,59.1,60.4,63.6,2018-09-06,,213.0,Maschi,2018-06-09T01:00:00Z,2188.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.546580576331095
11840,59.0,58.3,59.1,60.4,63.6,2018-09-06,,381.0,Femmine,2018-06-09T01:00:00Z,1664.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.546580576331095
11841,59.0,58.3,59.1,60.4,63.6,2018-09-06,,549.0,Business,2018-06-09T01:00:00Z,559.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.546580576331095
11842,59.0,58.3,59.1,60.4,63.6,2018-09-06,,717.0,Consumer,2018-06-09T01:00:00Z,3293.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.546580576331095
11843,59.0,58.3,59.1,60.4,63.6,2018-09-06,,885.0,Italiani,2018-06-09T01:00:00Z,3635.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.546580576331095
11844,59.0,58.3,59.1,60.4,63.6,2018-09-06,,1053.0,Stranieri,2018-06-09T01:00:00Z,216.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.546580576331095
11845,59.0,58.3,59.1,60.4,63.6,2018-09-06,,1221.0,<18 anni,2018-06-09T01:00:00Z,40.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.546580576331095
11846,59.0,58.3,59.1,60.4,63.6,2018-09-06,,1389.0,18-30 anni ,2018-06-09T01:00:00Z,929.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.546580576331095
11847,59.0,58.3,59.1,60.4,63.6,2018-09-06,,1557.0,31-40 anni,2018-06-09T01:00:00Z,485.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.546580576331095
11848,59.0,58.3,59.1,60.4,63.6,2018-09-06,,1725.0,41-50 anni,2018-06-09T01:00:00Z,625.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.546580576331095
11849,59.0,58.3,59.1,60.4,63.6,2018-09-06,,1893.0,51-60 anni,2018-06-09T01:00:00Z,646.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.546580576331095
11850,59.0,58.3,59.1,60.4,63.6,2018-09-06,,2061.0,>60 anni,2018-06-09T01:00:00Z,1127.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.546580576331095
11851,59.0,58.3,59.1,60.4,63.6,2018-09-06,,2229.0,Visitatori Intraregionali,2018-06-09T01:00:00Z,970.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.546580576331095
11852,59.0,58.3,59.1,60.4,63.6,2018-09-06,,2397.0,Visitatori Extraregionali,2018-06-09T01:00:00Z,252.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.546580576331095
11853,59.0,58.3,59.1,60.4,63.6,2018-09-06,,2565.0,Pendolari,2018-06-09T01:00:00Z,138.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.546580576331095
11854,59.0,58.3,59.1,60.4,63.6,2018-09-06,,2733.0,Residenti,2018-06-09T01:00:00Z,2242.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.546580576331095
11855,59.0,58.3,59.1,60.4,63.6,2018-09-06,,2901.0,Visitatori Stranieri,2018-06-09T01:00:00Z,250.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,60.546580576331095
11856,61.1,58.3,59.1,60.4,64.7,2018-09-06,,45.0,Presenze,2018-06-09T01:00:00Z,3851.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,61.35123135995535
11857,61.1,58.3,59.1,60.4,64.7,2018-09-06,,213.0,Maschi,2018-06-09T01:00:00Z,2188.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,61.35123135995535
11858,61.1,58.3,59.1,60.4,64.7,2018-09-06,,381.0,Femmine,2018-06-09T01:00:00Z,1664.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,61.35123135995535
11859,61.1,58.3,59.1,60.4,64.7,2018-09-06,,549.0,Business,2018-06-09T01:00:00Z,559.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,61.35123135995535
11860,61.1,58.3,59.1,60.4,64.7,2018-09-06,,717.0,Consumer,2018-06-09T01:00:00Z,3293.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,61.35123135995535
11861,61.1,58.3,59.1,60.4,64.7,2018-09-06,,885.0,Italiani,2018-06-09T01:00:00Z,3635.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,14.810000000000002,,-0.0033333333333333327,17.2,,0,2018-09-06,0,6,61.35123135995535
