,Ora,C1,C2,C3,C4,C5,date_hour,day,Log_Avg,No. of Visitors,index,cluster,data_a,numero_presenze,layer_id,layer_nome,dettaglio(secondi),temp,winds,rainfall_mm,snowfall_mm,is_match,count_close,count_open,final_date,count_complaint,date,Day,Holiday,isHoliday
13102,15,60.2,59.5,60.9,62.6,64.1,2018-07-09 15:00:00,4,61.79479684159679,,,,,,,,,25.050000000000008,,-0.003,27.83333333333333,0.0,54.0,,07-09-18 15:00,0.0,09-07-18,,,0
13103,16,60.5,58.8,60.4,63.0,62.9,2018-07-09 16:00:00,4,61.412729554242496,,,,,,,,,26.01000000000005,,-0.002,28.53333333333333,0.0,,,07-09-18 16:00,0.0,09-07-18,,,0
13104,17,59.3,59.2,60.0,63.1,64.0,2018-07-09 17:00:00,4,61.605601336118355,,,,,,,,,25.61000000000001,,0.01,27.73333333333333,0.0,,12.0,07-09-18 17:00,0.0,09-07-18,,,0
13105,18,60.5,61.6,64.2,62.6,64.0,2018-07-09 18:00:00,4,62.80091610800393,,,,,,,,,23.02000000000004,,0.01,26.43333333333333,0.0,6.0,24.0,07-09-18 18:00,0.0,09-07-18,,,0
13106,19,60.3,59.4,61.5,62.8,62.9,2018-07-09 19:00:00,4,61.58984881951394,,,,,,,,,20.379999999999995,,0.003,24.866666666666664,0.0,6.0,108.0,07-09-18 19:00,0.0,09-07-18,,,0
13107,20,59.9,59.0,60.3,63.2,61.5,2018-07-09 20:00:00,4,61.034560392969944,,,,,,,,,19.910000000000025,,0.01,21.2,0.0,,12.0,07-09-18 20:00,0.0,09-07-18,,,0
13108,21,58.9,56.6,61.2,62.8,60.3,2018-07-09 21:00:00,4,60.43642970898726,,,,,,,,,19.45000000000005,,0.005,19.366666666666667,0.0,6.0,,07-09-18 21:00,0.0,09-07-18,,,0
13109,22,57.9,57.1,63.4,62.5,59.9,2018-07-09 22:00:00,4,60.84414299912613,,,,,,,,,18.650000000000034,,0.01,18.6,0.0,12.0,6.0,07-09-18 22:00,0.0,09-07-18,,,0
13110,23,58.7,60.8,61.7,63.3,58.0,2018-07-09 23:00:00,4,60.92833062454353,,,,,,,,,18.07000000000005,,0.009000000000000001,18.233333333333334,0.0,72.0,,07-09-18 23:00,0.0,09-07-18,,,0
13111,0,55.1,53.2,60.6,64.1,56.7,2018-07-10 00:00:00,6,59.74862285713445,,,,,,,,,10.620000000000003,,0.015,10.3,0.0,72.0,,07-10-18 00:00,0.0,10-07-18,,,0
13112,1,52.3,52.7,59.6,62.4,52.9,2018-07-10 01:00:00,6,58.06292496912409,,,,,,,,,10.480000000000018,,0.032999999999999995,9.966666666666667,0.0,12.0,,07-10-18 01:00,0.0,10-07-18,,,0
13113,2,50.1,52.6,49.4,60.3,48.3,2018-07-10 02:00:00,6,54.80157437841804,,,,,,,,,10.220000000000027,,0.035,9.7,0.0,6.0,,07-10-18 02:00,0.0,10-07-18,,,0
13114,3,45.8,50.2,50.6,57.2,48.0,2018-07-10 03:00:00,6,52.28118104586243,,,,,,,,,9.800000000000011,,0.047,9.9,0.0,18.0,,07-10-18 03:00,0.0,10-07-18,,,0
13115,4,45.7,46.2,47.8,52.2,50.4,2018-07-10 04:00:00,6,49.18767099691763,,,,,,,,,9.28000000000003,,0.048,10.5,0.0,12.0,,07-10-18 04:00,0.0,10-07-18,,,0
13116,5,47.6,49.3,49.9,52.2,54.8,2018-07-10 05:00:00,6,51.51268931676444,,,,,,,,,9.939999999999998,,0.045,9.5,0.0,,,07-10-18 05:00,0.0,10-07-18,,,0
13117,6,55.2,51.8,49.5,53.7,58.9,2018-07-10 06:00:00,6,55.003139761059,,,,,,,,,9.010000000000046,,0.039,10.0,0.0,,6.0,07-10-18 06:00,0.0,10-07-18,,,0
13118,7,61.8,58.0,67.8,57.6,62.7,2018-07-10 07:00:00,6,63.26648830519013,,,,,,,,,10.140000000000043,,0.042,9.566666666666668,0.0,,18.0,07-10-18 07:00,0.0,10-07-18,,,0
13119,8,61.3,60.8,65.9,62.7,64.0,2018-07-10 08:00:00,6,63.35082714269224,,,,,,,,,13.550000000000011,,0.016,9.6,0.0,,18.0,07-10-18 08:00,0.0,10-07-18,,,0
13120,9,65.3,61.2,64.6,61.1,64.2,2018-07-10 09:00:00,6,63.62076919304321,,,,,,,,,14.660000000000027,,0.021,12.0,0.0,,,07-10-18 09:00,0.0,10-07-18,,,0
13121,10,58.9,60.2,65.0,59.8,64.0,2018-07-10 10:00:00,6,62.28016836869295,,,,,,,,,16.110000000000017,,0.005,14.466666666666667,0.0,,6.0,07-10-18 10:00,0.0,10-07-18,,,0
13122,11,60.9,60.2,65.2,60.8,64.4,2018-07-10 11:00:00,6,62.808151042927996,,,,,,,,,18.04000000000002,,0.003,16.466666666666665,0.0,,6.0,07-10-18 11:00,0.0,10-07-18,,,0
13123,12,60.4,60.3,65.3,61.0,62.9,2018-07-10 12:00:00,6,62.437922753342676,,,,,,,,,18.910000000000025,,0.013,19.9,0.0,,84.0,07-10-18 12:00,0.0,10-07-18,,,0
13124,13,60.0,65.3,61.1,60.8,64.3,2018-07-10 13:00:00,6,62.819641854315535,,,,,,,,,19.57000000000005,,0.003999999999999999,20.166666666666668,0.0,6.0,,07-10-18 13:00,0.0,10-07-18,,,0
13125,14,58.8,63.5,60.7,60.5,65.3,2018-07-10 14:00:00,6,62.39682604838638,,,,,,,,,20.129999999999995,,-0.002,21.7,0.0,18.0,,07-10-18 14:00,0.0,10-07-18,,,0
13126,15,59.9,61.6,60.1,60.5,66.0,2018-07-10 15:00:00,6,62.329483680776654,,,,,,,,,19.420000000000016,,-0.005,21.73333333333333,0.0,60.0,,07-10-18 15:00,0.0,10-07-18,,,0
13127,16,60.6,60.6,59.3,60.4,64.4,2018-07-10 16:00:00,6,61.460133780106226,,,,,,,,,18.610000000000014,,-0.006,23.3,0.0,,12.0,07-10-18 16:00,0.0,10-07-18,,,0
13128,17,59.8,61.1,58.9,61.3,64.3,2018-07-10 17:00:00,6,61.498338933847805,,,,,,,,,17.890000000000047,,-0.003,20.933333333333334,0.0,,,07-10-18 17:00,0.0,10-07-18,,,0
13129,18,60.3,59.8,64.5,61.1,63.3,2018-07-10 18:00:00,6,62.18593606660866,,,,,,,,,16.510000000000048,,-0.002,19.433333333333334,0.0,6.0,24.0,07-10-18 18:00,0.0,10-07-18,,,0
13130,19,61.4,59.9,61.2,62.1,63.3,2018-07-10 19:00:00,6,61.72348958776628,,,,,,,,,15.670000000000016,,0.005,17.066666666666666,0.0,,96.0,07-10-18 19:00,0.0,10-07-18,,,0
13131,20,60.9,59.1,59.7,61.9,61.3,2018-07-10 20:00:00,6,60.699737777016445,,,,,,,,,16.160000000000025,,0.005,15.5,0.0,,,07-10-18 20:00,0.0,10-07-18,,,0
13132,21,58.5,56.5,61.5,60.9,59.5,2018-07-10 21:00:00,6,59.720812031598136,,,,,,,,,16.0,,-0.002,15.6,0.0,6.0,,07-10-18 21:00,0.0,10-07-18,,,0
13133,22,59.0,57.0,65.4,60.1,59.3,2018-07-10 22:00:00,6,61.230224251750386,,,,,,,,,15.700000000000045,,-0.005,15.566666666666668,0.0,6.0,,07-10-18 22:00,0.0,10-07-18,,,0
13134,23,59.8,57.5,66.7,59.9,58.4,2018-07-10 23:00:00,6,61.966598880342545,,,,,,,,,15.480000000000016,,-0.006,15.166666666666664,0.0,78.0,,07-10-18 23:00,0.0,10-07-18,,,0
13135,0,59.3,56.5,64.2,59.7,58.9,2018-07-11 00:00:00,2,60.52123563890838,151.0,,,,,,,,10.939999999999998,,0.01833333333333333,11.6,1.0,60.0,,07-11-18 00:00,0.0,11-07-18,,,0
13136,1,56.4,54.1,60.3,57.7,55.6,2018-07-11 01:00:00,2,57.35119062782107,87.0,,,,,,,,10.879999999999995,,0.030000000000000006,11.633333333333333,0.0,12.0,,07-11-18 01:00,0.0,11-07-18,,,0
13137,2,48.3,50.8,52.0,55.1,50.9,2018-07-11 02:00:00,2,52.00272838405678,45.0,,,,,,,,10.629999999999997,,0.044000000000000004,11.633333333333333,0.0,12.0,,07-11-18 02:00,0.0,11-07-18,,,0
13138,3,47.4,41.6,48.0,50.4,47.9,2018-07-11 03:00:00,2,47.83634260836748,40.0,,,,,,,,10.490000000000009,,0.025,11.833333333333336,0.0,6.0,,07-11-18 03:00,0.0,11-07-18,,,0
13139,4,48.2,46.6,46.5,48.9,47.5,2018-07-11 04:00:00,2,47.63885060796714,41.0,,,,,,,,10.860000000000014,,0.035,11.566666666666668,0.0,6.0,,07-11-18 04:00,0.0,11-07-18,,,0
13140,5,46.1,46.0,45.0,50.9,55.1,2018-07-11 05:00:00,2,50.48280218626013,33.0,,,,,,,,10.460000000000036,,0.016,11.6,0.0,,,07-11-18 05:00,0.0,11-07-18,,,0
13141,6,55.1,51.2,58.1,56.2,58.4,2018-07-11 06:00:00,2,56.45377838202443,35.0,,,,,,,,10.360000000000014,,0.015000000000000003,10.666666666666666,0.0,,6.0,07-11-18 06:00,0.0,11-07-18,,,0
13142,7,64.8,58.8,65.9,61.2,61.7,2018-07-11 07:00:00,2,63.208250780513765,87.0,,,,,,,,9.120000000000003,,0.019,9.533333333333333,0.0,,30.0,07-11-18 07:00,0.0,11-07-18,,,0
13143,8,62.0,65.2,62.9,63.9,63.9,2018-07-11 08:00:00,2,63.71269876366269,121.0,,,,,,,,10.570000000000052,,0.042,10.333333333333334,0.0,,12.0,07-11-18 08:00,0.0,11-07-18,,,0
13144,9,66.5,60.8,63.6,63.1,64.6,2018-07-11 09:00:00,2,64.11139274135434,141.0,,,,,,,,12.330000000000037,,0.025,12.4,0.0,,,07-11-18 09:00,0.0,11-07-18,,,0
13145,10,61.9,60.2,64.5,62.6,64.6,2018-07-11 10:00:00,2,63.06127265849247,181.0,,,,,,,,13.580000000000037,,0.021,13.766666666666666,0.0,,,07-11-18 10:00,0.0,11-07-18,,,0
13146,11,61.5,62.4,64.1,62.3,63.9,2018-07-11 11:00:00,2,62.955093393221034,164.0,,,,,,,,13.879999999999995,,0.018000000000000002,14.733333333333334,0.0,,6.0,07-11-18 11:00,0.0,11-07-18,,,0
13147,12,61.2,60.9,63.0,62.3,62.8,2018-07-11 12:00:00,2,62.12053948750456,190.0,,,,,,,,14.170000000000016,,0.012,16.766666666666666,0.0,,90.0,07-11-18 12:00,0.0,11-07-18,,,0
13148,13,64.1,59.3,61.2,62.3,64.7,2018-07-11 13:00:00,2,62.73660594995657,269.0,,,,,,,,14.480000000000016,,0.024,16.866666666666664,0.0,,,07-11-18 13:00,1.0,11-07-18,,,0
13149,14,62.0,59.4,61.7,62.0,63.5,2018-07-11 14:00:00,2,61.908122103395115,278.0,,,,,,,,14.290000000000019,,-0.009000000000000001,16.8,0.0,36.0,,07-11-18 14:00,0.0,11-07-18,,,0
13150,15,64.1,60.1,61.1,62.5,64.5,2018-07-11 15:00:00,2,62.77774222558702,233.0,,,,,,,,13.710000000000036,,0.005,15.733333333333334,0.0,54.0,,07-11-18 15:00,0.0,11-07-18,,,0
13151,16,64.8,59.6,60.3,63.1,64.3,2018-07-11 16:00:00,2,62.89444220686632,204.0,,,,,,,,13.180000000000007,,0.021,15.066666666666668,0.0,,,07-11-18 16:00,0.0,11-07-18,,,0
13152,17,60.7,60.1,59.8,62.7,65.0,2018-07-11 17:00:00,2,62.136530939461984,212.0,,,,,,,,13.200000000000045,,0.018000000000000002,13.733333333333334,0.0,,12.0,07-11-18 17:00,0.0,11-07-18,,,0
13153,18,59.9,59.9,64.2,62.4,62.6,2018-07-11 18:00:00,2,62.117741149412225,211.0,,,,,,,,13.080000000000037,,-0.002,13.166666666666664,0.0,12.0,24.0,07-11-18 18:00,0.0,11-07-18,,,0
13154,19,61.1,60.9,61.1,62.8,63.1,2018-07-11 19:00:00,2,61.90553918089516,227.0,,,,,,,,11.930000000000007,,-0.01,12.5,0.0,6.0,108.0,07-11-18 19:00,0.0,11-07-18,,,0
13155,20,59.7,59.4,60.4,62.7,62.0,2018-07-11 20:00:00,2,61.03644775385311,276.0,,,,,,,,11.879999999999995,,-0.008,12.166666666666664,0.0,,12.0,07-11-18 20:00,0.0,11-07-18,,,0
13156,21,59.3,58.6,63.7,61.1,59.3,2018-07-11 21:00:00,2,60.8344459560844,255.0,,,,,,,,11.879999999999995,,0.035,12.066666666666668,0.0,6.0,,07-11-18 21:00,0.0,11-07-18,,,0
13157,22,60.3,57.3,65.3,61.0,58.3,2018-07-11 22:00:00,2,61.41888615500719,270.0,,,,,,,,12.180000000000007,,-0.003,12.1,0.0,12.0,6.0,07-11-18 22:00,0.0,11-07-18,,,0
13158,23,61.9,58.2,64.0,61.2,60.1,2018-07-11 23:00:00,2,61.500158956116515,276.0,,,,,,,,11.260000000000048,,-0.004,12.199999999999998,0.0,84.0,,07-11-18 23:00,0.0,11-07-18,,,0
13159,0,60.0,57.4,71.1,60.5,61.2,2018-07-12 00:00:00,4,65.28204582654372,203.0,,,,,,,,3.75,,-0.0033333333333333327,3.0,1.0,66.0,,07-12-18 00:00,0.0,12-07-18,,,0
13160,1,57.7,54.3,62.2,57.7,55.6,2018-07-12 01:00:00,4,58.412976076601566,150.0,,,,,,,,3.5600000000000023,,-0.004,3.1333333333333333,0.0,12.0,,07-12-18 01:00,0.0,12-07-18,,,0
13161,2,49.4,49.1,54.5,55.5,51.4,2018-07-12 02:00:00,4,52.7557370408848,55.0,,,,,,,,3.4600000000000364,,-0.006,3.266666666666667,0.0,12.0,,07-12-18 02:00,0.0,12-07-18,,,0
13162,3,44.0,48.7,48.6,51.0,51.1,2018-07-12 03:00:00,4,49.30858375641357,36.0,,,,,,,,2.9399999999999977,,-0.006,2.833333333333333,0.0,6.0,,07-12-18 03:00,0.0,12-07-18,,,0
13163,4,46.8,47.0,46.9,49.8,48.9,2018-07-12 04:00:00,4,48.062933979713506,34.0,,,,,,,,2.660000000000025,,-0.006,2.6333333333333333,0.0,6.0,,07-12-18 04:00,0.0,12-07-18,,,0
13164,5,48.4,47.0,47.2,50.6,54.7,2018-07-12 05:00:00,4,50.65743133523103,35.0,,,,,,,,1.75,,-0.006,2.7,0.0,,,07-12-18 05:00,0.0,12-07-18,,,0
13165,6,55.2,51.9,47.9,56.1,56.6,2018-07-12 06:00:00,4,54.509079815632255,46.0,,,,,,,,2.3900000000000428,,-0.005,2.9333333333333336,0.0,,6.0,07-12-18 06:00,0.0,12-07-18,,,0
13166,7,64.0,59.0,66.5,61.5,61.7,2018-07-12 07:00:00,4,63.2897849714352,78.0,,,,,,,,2.010000000000048,,-0.008,2.3666666666666667,0.0,,30.0,07-12-18 07:00,0.0,12-07-18,,,0
13167,8,67.1,59.8,62.1,64.9,63.4,2018-07-12 08:00:00,4,64.1442089419185,106.0,,,,,,,,2.1000000000000227,,-0.008,2.266666666666667,0.0,,12.0,07-12-18 08:00,0.0,12-07-18,,,0
13168,9,61.3,61.5,63.7,64.2,67.3,2018-07-12 09:00:00,4,64.185106039021,146.0,,,,,,,,4.5,,-0.008,3.0666666666666664,0.0,,,07-12-18 09:00,1.0,12-07-18,,,0
13169,10,62.9,65.9,62.0,62.7,57.0,2018-07-12 10:00:00,4,62.9174452638475,157.0,,,,,,,,7.230000000000018,,-0.009000000000000001,5.166666666666667,0.0,,,07-12-18 10:00,1.0,12-07-18,,,0
13170,11,61.0,68.7,63.7,62.9,64.7,2018-07-12 11:00:00,4,65.02899682921549,159.0,,,,,,,,8.230000000000018,,-0.006,6.7666666666666675,0.0,,6.0,07-12-18 11:00,1.0,12-07-18,,,0
13171,12,61.3,69.1,62.0,63.1,64.1,2018-07-12 12:00:00,4,64.96218010871794,201.0,,,,,,,,8.820000000000052,,-0.009000000000000001,9.866666666666667,0.0,,90.0,07-12-18 12:00,0.0,12-07-18,,,0
13172,13,59.5,66.5,60.3,62.4,64.2,2018-07-12 13:00:00,4,63.34360246552765,264.0,,,,,,,,9.150000000000034,,-0.009000000000000001,10.933333333333332,0.0,,,07-12-18 13:00,0.0,12-07-18,,,0
13173,14,59.5,63.3,60.8,62.5,64.6,2018-07-12 14:00:00,4,62.5011678701467,224.0,,,,,,,,9.340000000000034,,-0.009000000000000001,11.366666666666667,0.0,36.0,,07-12-18 14:00,0.0,12-07-18,,,0
13174,15,61.2,66.7,60.9,62.6,65.0,2018-07-12 15:00:00,4,63.876693736191996,189.0,,,,,,,,8.800000000000011,,-0.008,10.266666666666666,0.0,54.0,,07-12-18 15:00,0.0,12-07-18,,,0
13175,16,61.3,63.7,60.4,63.0,65.2,2018-07-12 16:00:00,4,63.05189808677369,184.0,,,,,,,,7.3799999999999955,,-0.005,8.299999999999999,0.0,,,07-12-18 16:00,0.0,12-07-18,,,0
13176,17,66.5,68.4,60.0,63.1,64.8,2018-07-12 17:00:00,4,65.42746656860068,247.0,,,,,,,,6.2700000000000395,,-0.003,6.7,0.0,,12.0,07-12-18 17:00,0.0,12-07-18,,,0
13177,18,65.8,66.1,64.2,62.6,64.5,2018-07-12 18:00:00,4,64.8127198814406,216.0,,,,,,,,4.890000000000043,,-0.004,6.866666666666667,0.0,6.0,24.0,07-12-18 18:00,0.0,12-07-18,,,0
13178,19,62.5,61.9,61.5,62.8,64.1,2018-07-12 19:00:00,4,62.655484313566284,225.0,,,,,,,,4.879999999999996,,-0.002,5.9,0.0,6.0,108.0,07-12-18 19:00,0.0,12-07-18,,,0
13179,20,64.8,64.8,60.3,63.2,63.4,2018-07-12 20:00:00,4,63.57495778204871,238.0,,,,,,,,4.439999999999999,,-0.004,4.866666666666666,0.0,,12.0,07-12-18 20:00,0.0,12-07-18,,,0
13180,21,59.9,58.6,65.2,62.8,61.8,2018-07-12 21:00:00,4,62.26960921223594,303.0,,,,,,,,4.800000000000012,,-0.003,4.0,0.0,6.0,,07-12-18 21:00,0.0,12-07-18,,,0
13181,22,59.6,58.3,64.8,62.5,61.6,2018-07-12 22:00:00,4,61.94889627458795,445.0,,,,,,,,4.550000000000012,,-0.003,3.733333333333333,0.0,12.0,6.0,07-12-18 22:00,0.0,12-07-18,,,0
13182,23,62.8,58.8,67.5,63.3,61.9,2018-07-12 23:00:00,4,63.79277600632893,828.0,,,,,,,,4.550000000000012,,-0.004,4.266666666666667,0.0,72.0,,07-12-18 23:00,0.0,12-07-18,,,0
13183,0,63.7,57.5,67.5,60.5,59.5,2018-07-13 00:00:00,4,63.24004614943915,,,,,,,,,18.180000000000007,,0.013333333333333334,18.3,0.0,66.0,,13-07-18 00:00,0.0,13-07-18,,,0
13184,1,59.0,53.0,64.2,57.7,57.0,2018-07-13 01:00:00,4,59.74433701284593,,,,,,,,,18.28000000000003,,0.016,18.266666666666666,0.0,12.0,,13-07-18 01:00,0.0,13-07-18,,,0
13185,2,52.8,51.7,64.8,55.5,53.5,2018-07-13 02:00:00,4,58.962057943591816,,,,,,,,,18.31,,0.036000000000000004,18.5,0.0,12.0,,13-07-18 02:00,0.0,13-07-18,,,0
13186,3,47.0,47.1,47.4,51.0,51.7,2018-07-13 03:00:00,4,49.34662370657102,,,,,,,,,18.210000000000036,,0.015000000000000003,18.1,0.0,6.0,,13-07-18 03:00,0.0,13-07-18,,,0
13187,4,46.0,47.7,45.4,49.8,52.2,2018-07-13 04:00:00,4,48.974365283274835,,,,,,,,,18.490000000000013,,0.012,17.7,0.0,6.0,,13-07-18 04:00,0.0,13-07-18,,,0
13188,5,49.9,51.2,49.6,50.6,55.8,2018-07-13 05:00:00,4,52.12589866946771,,,,,,,,,18.06,,0.01,17.933333333333334,0.0,,,13-07-18 05:00,0.0,13-07-18,,,0
13189,6,54.7,52.3,46.3,56.1,58.8,2018-07-13 06:00:00,4,55.24671566380003,,,,,,,,,19.31,,0.01,18.0,0.0,,6.0,13-07-18 06:00,0.0,13-07-18,,,0
13190,7,64.8,58.0,66.5,61.5,62.4,2018-07-13 07:00:00,4,63.5288004684172,,,,,,,,,20.480000000000018,,0.012,18.466666666666665,0.0,,30.0,13-07-18 07:00,0.0,13-07-18,,,0
13191,8,58.7,65.3,62.1,64.9,64.1,2018-07-13 08:00:00,4,63.58401391086272,,,,,,,,,22.25,,0.023,20.366666666666664,0.0,,12.0,13-07-18 08:00,0.0,13-07-18,,,0
13192,9,65.5,67.4,63.7,64.2,64.6,2018-07-13 09:00:00,4,65.28969915854985,,,,,,,,,24.19,,0.023,24.766666666666666,0.0,,,13-07-18 09:00,0.0,13-07-18,,,0
13193,10,61.2,73.5,62.0,62.7,64.4,2018-07-13 10:00:00,4,67.76798158187961,,,,,,,,,24.300000000000008,,0.021,26.53333333333333,0.0,,,13-07-18 10:00,0.0,13-07-18,,,0
13194,11,63.2,66.0,63.7,62.9,64.7,2018-07-13 11:00:00,4,64.25392382523333,,,,,,,,,25.19,,0.022,26.2,0.0,,6.0,13-07-18 11:00,0.0,13-07-18,,,0
13195,12,62.7,65.3,62.0,63.1,64.1,2018-07-13 12:00:00,4,63.59742757888788,,,,,,,,,25.800000000000008,,0.029,27.16666666666667,0.0,,90.0,13-07-18 12:00,1.0,13-07-18,,,0
13196,13,61.6,71.1,60.3,62.4,64.2,2018-07-13 13:00:00,4,65.96982257532089,,,,,,,,,26.70000000000005,,0.016999999999999998,29.8,0.0,,,13-07-18 13:00,0.0,13-07-18,,,0
13197,14,60.3,64.3,60.8,62.5,64.6,2018-07-13 14:00:00,4,62.84549362694915,,,,,,,,,28.580000000000037,,0.018000000000000002,29.93333333333333,0.0,36.0,,13-07-18 14:00,0.0,13-07-18,,,0
13198,15,60.0,61.6,60.9,62.6,65.0,2018-07-13 15:00:00,4,62.38431879471313,,,,,,,,,28.54000000000002,,0.01375,30.53333333333333,0.0,54.0,,13-07-18 15:00,0.0,13-07-18,,,0
13199,16,60.2,61.4,60.4,63.0,65.2,2018-07-13 16:00:00,4,62.470184646048565,,,,,,,,,28.629999999999995,,0.019,31.1,0.0,,,13-07-18 16:00,0.0,13-07-18,,,0
13200,17,60.6,62.9,60.0,63.1,64.8,2018-07-13 17:00:00,4,62.629106711270815,,,,,,,,,28.99000000000001,,0.01,30.4,0.0,,12.0,13-07-18 17:00,0.0,13-07-18,,,0
13201,18,60.8,66.9,64.2,62.6,64.5,2018-07-13 18:00:00,4,64.27109570670649,,,,,,,,,28.300000000000008,,0.01,30.100000000000005,0.0,6.0,24.0,13-07-18 18:00,0.0,13-07-18,,,0
13202,19,61.1,60.1,61.5,62.8,64.1,2018-07-13 19:00:00,4,62.1484048963171,,,,,,,,,26.01000000000005,,0.003999999999999999,30.16666666666667,0.0,6.0,108.0,13-07-18 19:00,0.0,13-07-18,,,0
13203,20,61.0,62.3,60.3,63.2,63.4,2018-07-13 20:00:00,4,62.20408647877052,,,,,,,,,24.650000000000034,,-0.003,28.366666666666664,0.0,,12.0,13-07-18 20:00,0.0,13-07-18,,,0
13204,21,60.8,59.1,63.6,62.8,61.8,2018-07-13 21:00:00,4,61.889276162925285,,,,,,,,,22.650000000000034,,0.008,25.16666666666667,0.0,6.0,,13-07-18 21:00,0.0,13-07-18,,,0
13205,22,63.6,59.8,68.3,62.5,61.6,2018-07-13 22:00:00,4,64.22603271373978,,,,,,,,,22.090000000000032,,0.011,23.16666666666667,0.0,12.0,6.0,13-07-18 22:00,0.0,13-07-18,,,0
13206,23,67.5,61.0,74.4,63.3,61.9,2018-07-13 23:00:00,4,68.82084948485438,,,,,,,,,21.470000000000027,,0.023,21.933333333333334,0.0,72.0,,13-07-18 23:00,0.0,13-07-18,,,0
13207,0,68.6,62.4,76.4,63.4,61.4,2018-07-14 00:00:00,5,70.50780912725901,,,,,,,,,20.650000000000034,,0.016666666666666666,21.3,0.0,66.0,,14-07-18 00:00,0.0,14-07-18,,,0
13208,1,67.4,60.6,74.5,62.2,60.2,2018-07-14 01:00:00,5,68.75456084871173,,,,,,,,,20.900000000000034,,0.026,21.1,0.0,18.0,,14-07-18 01:00,0.0,14-07-18,,,0
13209,2,68.2,60.9,73.7,60.2,58.2,2018-07-14 02:00:00,5,68.19376942218616,,,,,,,,,20.760000000000048,,0.017,21.266666666666673,0.0,6.0,,14-07-18 02:00,0.0,14-07-18,,,0
13210,3,60.5,55.7,67.5,56.5,56.5,2018-07-14 03:00:00,5,62.04680627013418,,,,,,,,,20.420000000000016,,0.019,21.73333333333333,0.0,18.0,,14-07-18 03:00,0.0,14-07-18,,,0
13211,4,47.6,49.0,47.7,52.8,56.0,2018-07-14 04:00:00,5,51.95630929157432,,,,,,,,,20.0,,0.016,21.33333333333333,0.0,6.0,,14-07-18 04:00,0.0,14-07-18,,,0
13212,5,47.6,51.2,48.3,52.9,57.2,2018-07-14 05:00:00,5,52.90822257139162,,,,,,,,,20.240000000000013,,0.016999999999999998,21.233333333333334,0.0,,,14-07-18 05:00,0.0,14-07-18,,,0
13213,6,55.8,55.4,48.8,56.1,58.8,2018-07-14 06:00:00,5,55.95218770520929,,,,,,,,,21.720000000000027,,0.006999999999999999,20.8,0.0,,6.0,14-07-18 06:00,0.0,14-07-18,,,0
13214,7,65.1,55.5,66.0,60.4,61.3,2018-07-14 07:00:00,5,63.0177906069803,,,,,,,,,22.320000000000054,,0.022000000000000002,21.266666666666666,0.0,,18.0,14-07-18 07:00,0.0,14-07-18,,,0
13215,8,57.9,60.4,62.2,63.1,63.3,2018-07-14 08:00:00,5,61.79112687086122,,,,,,,,,24.340000000000032,,0.013,23.366666666666664,0.0,,18.0,14-07-18 08:00,0.0,14-07-18,,,0
13216,9,61.6,58.0,64.4,63.4,64.2,2018-07-14 09:00:00,5,62.85496793142349,,,,,,,,,25.25,,0.004,24.066666666666666,0.0,,6.0,14-07-18 09:00,0.0,14-07-18,,,0
13217,10,60.7,57.9,62.6,63.2,64.2,2018-07-14 10:00:00,5,62.21714490430224,,,,,,,,,25.720000000000034,,0.015000000000000003,25.5,0.0,,,14-07-18 10:00,0.0,14-07-18,,,0
13218,11,62.5,60.1,63.3,62.2,64.3,2018-07-14 11:00:00,5,62.690763851536715,,,,,,,,,26.400000000000034,,0.018000000000000002,28.66666666666667,0.0,,6.0,14-07-18 11:00,0.0,14-07-18,,,0
13219,12,60.4,58.9,61.7,62.5,64.1,2018-07-14 12:00:00,5,61.87549422452517,,,,,,,,,27.31,,0.017,30.366666666666664,0.0,,72.0,14-07-18 12:00,0.0,14-07-18,,,0
13220,13,63.7,61.9,60.8,61.7,63.7,2018-07-14 13:00:00,5,62.5132897407801,,,,,,,,,27.960000000000036,,0.02,30.83333333333333,0.0,,,14-07-18 13:00,0.0,14-07-18,,,0
13221,14,61.3,58.7,60.1,61.4,63.7,2018-07-14 14:00:00,5,61.359704730628465,,,,,,,,,26.820000000000054,,0.02,30.46666666666667,0.0,24.0,,14-07-18 14:00,0.0,14-07-18,,,0
13222,15,63.2,59.3,60.3,61.5,63.6,2018-07-14 15:00:00,5,61.88386116019423,,,,,,,,,24.840000000000032,,0.013,31.366666666666664,0.0,48.0,,14-07-18 15:00,0.0,14-07-18,,,0
13223,16,59.2,58.9,59.8,62.1,63.9,2018-07-14 16:00:00,5,61.23166841778016,,,,,,,,,23.370000000000005,,0.027000000000000003,29.2,0.0,,6.0,14-07-18 16:00,0.0,14-07-18,,,0
13224,17,60.4,60.6,60.0,61.8,63.8,2018-07-14 17:00:00,5,61.55762589678708,,,,,,,,,22.340000000000032,,0.071,23.53333333333333,0.0,,6.0,14-07-18 17:00,0.0,14-07-18,,,0
13225,18,62.3,58.8,64.7,61.9,63.7,2018-07-14 18:00:00,5,62.69563183504517,,,,,,,,,22.93000000000001,,0.06000000000000001,25.8,0.0,6.0,24.0,14-07-18 18:00,0.0,14-07-18,,,0
13226,19,61.2,59.2,61.9,62.5,63.4,2018-07-14 19:00:00,5,61.85535251560388,,,,,,,,,22.45000000000005,,0.007000000000000001,24.366666666666664,0.0,,102.0,14-07-18 19:00,0.0,14-07-18,,,0
